id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Imagine Dragons|||With or Without You|||207|||1,Imagine Dragons,With or Without You,"With or without you
With or without you",Imagine Dragons|||With or Without You|||207,1,confusion,approval,realization,"[{'label': 'neutral', 'score': 0.9490135908126831}, {'label': 'confusion', 'score': 0.038782890886068344}, {'label': 'approval', 'score': 0.014636301435530186}, {'label': 'realization', 'score': 0.010965538211166859}, {'label': 'curiosity', 'score': 0.007304218597710133}, {'label': 'annoyance', 'score': 0.006217646412551403}]"
Imagine Dragons|||With or Without You|||207|||2,Imagine Dragons,With or Without You,"Through the storm, we reach the shore
You give it all but I want more
And I'm waiting for you",Imagine Dragons|||With or Without You|||207,2,desire,optimism,approval,"[{'label': 'desire', 'score': 0.7197922468185425}, {'label': 'neutral', 'score': 0.23273496329784393}, {'label': 'optimism', 'score': 0.04746377468109131}, {'label': 'approval', 'score': 0.03030986897647381}, {'label': 'curiosity', 'score': 0.014219645410776138}, {'label': 'excitement', 'score': 0.013341588899493217}]"
Imagine Dragons|||With or Without You|||207|||3,Imagine Dragons,With or Without You,"With or without you
With or without you, oh-no
I can't live with or without you",Imagine Dragons|||With or Without You|||207,3,disapproval,disappointment,annoyance,"[{'label': 'neutral', 'score': 0.5025355219841003}, {'label': 'disapproval', 'score': 0.2871488034725189}, {'label': 'disappointment', 'score': 0.12800022959709167}, {'label': 'annoyance', 'score': 0.06225669011473656}, {'label': 'sadness', 'score': 0.054997529834508896}, {'label': 'realization', 'score': 0.01866375096142292}]"
Imagine Dragons|||With or Without You|||207|||4,Imagine Dragons,With or Without You,"And you give yourself away
And you give yourself away
And you give, and you give
And you give yourself away",Imagine Dragons|||With or Without You|||207,4,annoyance,approval,realization,"[{'label': 'neutral', 'score': 0.9642089009284973}, {'label': 'annoyance', 'score': 0.009917817078530788}, {'label': 'approval', 'score': 0.009343995712697506}, {'label': 'realization', 'score': 0.005878136958926916}, {'label': 'anger', 'score': 0.003772286931052804}, {'label': 'confusion', 'score': 0.0031119210179895163}]"
Imagine Dragons|||With or Without You|||207|||5,Imagine Dragons,With or Without You,"My hands are tied
My body's bruised she's got me with
There's nothing to win
And there's nothing left to lose",Imagine Dragons|||With or Without You|||207,5,sadness,disappointment,annoyance,"[{'label': 'neutral', 'score': 0.446559339761734}, {'label': 'sadness', 'score': 0.350373774766922}, {'label': 'disappointment', 'score': 0.17966140806674957}, {'label': 'annoyance', 'score': 0.057094406336545944}, {'label': 'disapproval', 'score': 0.027765486389398575}, {'label': 'realization', 'score': 0.020402777940034866}]"
Imagine Dragons|||With or Without You|||207|||6,Imagine Dragons,With or Without You,"With or without you
With or without you, oh-no
I can't live with or without you
Alright we gotta be heard, help me out",Imagine Dragons|||With or Without You|||207,6,sadness,disappointment,disapproval,"[{'label': 'neutral', 'score': 0.3825289011001587}, {'label': 'sadness', 'score': 0.19250674545764923}, {'label': 'disappointment', 'score': 0.17437143623828888}, {'label': 'disapproval', 'score': 0.1307353377342224}, {'label': 'caring', 'score': 0.05757572501897812}, {'label': 'annoyance', 'score': 0.05245843529701233}]"
Imagine Dragons|||With or Without You|||207|||7,Imagine Dragons,With or Without You,"Ohh-oh-oh-oh, ohh-oh-oh-oh
Ohh-oh-oh-oh, oh-whoa
Oo-oo-oo-oo, oo-oo-oo-oo",Imagine Dragons|||With or Without You|||207,7,excitement,surprise,amusement,"[{'label': 'excitement', 'score': 0.30260953307151794}, {'label': 'neutral', 'score': 0.23845745623111725}, {'label': 'surprise', 'score': 0.1295926719903946}, {'label': 'amusement', 'score': 0.06943387538194656}, {'label': 'joy', 'score': 0.048377491533756256}, {'label': 'curiosity', 'score': 0.030197985470294952}]"
Imagine Dragons|||With or Without You|||207|||8,Imagine Dragons,With or Without You,"With or without you
With or without you, oh-no
I can't live with or without you
One more time, here we go
Ohh-oh-oh-oh, ohh-oh-oh-oh
Ohh-oh-oh-oh, oh-whoa
With or without you
<\Lyric>```",Imagine Dragons|||With or Without You|||207,8,disappointment,sadness,disapproval,"[{'label': 'neutral', 'score': 0.4004307985305786}, {'label': 'disappointment', 'score': 0.2426765412092209}, {'label': 'sadness', 'score': 0.10552079975605011}, {'label': 'disapproval', 'score': 0.0721018835902214}, {'label': 'annoyance', 'score': 0.04817523807287216}, {'label': 'surprise', 'score': 0.047737039625644684}]"
Imagine Dragons|||30 Lives (Original Demo)|||210|||0,Imagine Dragons,30 Lives (Original Demo),"```
<Artist name> Imagine Dragons <\Artist>
<Song title> 30 Lives (Original Demo) <\Song title>
<Lyric> 
Good morning, my love
It's been a while since we first talked
And I have grown
My eyes are older than the tallest tree you see
Thirty lives can be extraordinarily long",Imagine Dragons|||30 Lives (Original Demo)|||210,0,love,excitement,joy,"[{'label': 'love', 'score': 0.6822177171707153}, {'label': 'excitement', 'score': 0.16234028339385986}, {'label': 'joy', 'score': 0.07500547170639038}, {'label': 'neutral', 'score': 0.07498657703399658}, {'label': 'approval', 'score': 0.06523177772760391}, {'label': 'realization', 'score': 0.04597606137394905}]"
Imagine Dragons|||30 Lives (Original Demo)|||210|||1,Imagine Dragons,30 Lives (Original Demo),"Lay me down, lay me down
Again, my friend
I know it's been a while since I could look you in the eye
But I am foolish, and I'm sorry
But sorry never made it feel alright, alright",Imagine Dragons|||30 Lives (Original Demo)|||210,1,remorse,sadness,caring,"[{'label': 'remorse', 'score': 0.8071739077568054}, {'label': 'sadness', 'score': 0.2697810232639313}, {'label': 'caring', 'score': 0.037229519337415695}, {'label': 'neutral', 'score': 0.03464864194393158}, {'label': 'disappointment', 'score': 0.026214832440018654}, {'label': 'approval', 'score': 0.019829513505101204}]"
Imagine Dragons|||30 Lives (Original Demo)|||210|||2,Imagine Dragons,30 Lives (Original Demo),"Good morning, myself
It's been a while since we have spoken
And you have changed
For better or worse is yet to determine
I am sure
You'll keep living and breathing until this world rolls over",Imagine Dragons|||30 Lives (Original Demo)|||210,2,optimism,approval,realization,"[{'label': 'neutral', 'score': 0.40528544783592224}, {'label': 'optimism', 'score': 0.22402140498161316}, {'label': 'approval', 'score': 0.19580718874931335}, {'label': 'realization', 'score': 0.10969287157058716}, {'label': 'caring', 'score': 0.022056298330426216}, {'label': 'confusion', 'score': 0.011506776325404644}]"
Imagine Dragons|||30 Lives (Original Demo)|||210|||3,Imagine Dragons,30 Lives (Original Demo),"Lay me down, lay me down
Again, my friend
I know it's been a while since I could look you in the eye
And I am foolish, and I'm sorry
But sorry never made it feel alright, alright",Imagine Dragons|||30 Lives (Original Demo)|||210,3,remorse,sadness,caring,"[{'label': 'remorse', 'score': 0.801820695400238}, {'label': 'sadness', 'score': 0.2802135646343231}, {'label': 'caring', 'score': 0.03593926876783371}, {'label': 'neutral', 'score': 0.03509722650051117}, {'label': 'disappointment', 'score': 0.02720916084945202}, {'label': 'embarrassment', 'score': 0.020437531173229218}]"
Imagine Dragons|||30 Lives (Original Demo)|||210|||4,Imagine Dragons,30 Lives (Original Demo),"Stay with me, stay with me
Forever",Imagine Dragons|||30 Lives (Original Demo)|||210,4,caring,approval,love,"[{'label': 'neutral', 'score': 0.7875281572341919}, {'label': 'caring', 'score': 0.14467880129814148}, {'label': 'approval', 'score': 0.057840146124362946}, {'label': 'love', 'score': 0.034810710698366165}, {'label': 'desire', 'score': 0.008824370801448822}, {'label': 'annoyance', 'score': 0.0066144997254014015}]"
Imagine Dragons|||30 Lives (Original Demo)|||210|||5,Imagine Dragons,30 Lives (Original Demo),"Again, my friend
I know it's been a while since I could look you in the eye
And I am foolish, and I'm sorry
But sorry never made it feel alright, alright
<\Lyric>```",Imagine Dragons|||30 Lives (Original Demo)|||210,5,remorse,sadness,disappointment,"[{'label': 'remorse', 'score': 0.8026103377342224}, {'label': 'sadness', 'score': 0.29450806975364685}, {'label': 'disappointment', 'score': 0.030026109889149666}, {'label': 'caring', 'score': 0.029732264578342438}, {'label': 'neutral', 'score': 0.024680353701114655}, {'label': 'approval', 'score': 0.01977897807955742}]"
Imagine Dragons|||Wonderwall|||213|||0,Imagine Dragons,Wonderwall,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Wonderwall <\Song title>
<Lyric> 
Today is gonna be the day that they're gonna throw it back to you
By now, you should have somehow realized what you gotta do
I don't believe that anybody feels the way I do, about you now",Imagine Dragons|||Wonderwall|||213,0,realization,annoyance,approval,"[{'label': 'realization', 'score': 0.6519078016281128}, {'label': 'neutral', 'score': 0.4406244456768036}, {'label': 'annoyance', 'score': 0.044608037918806076}, {'label': 'approval', 'score': 0.03930789977312088}, {'label': 'disappointment', 'score': 0.028679588809609413}, {'label': 'optimism', 'score': 0.021495787426829338}]"
Imagine Dragons|||Wonderwall|||213|||1,Imagine Dragons,Wonderwall,"Backbeat, the word is on the street that the fire in your heart is out
I'm sure you've heard it all before but you never really had a doubt
I don't believe that anybody feels the way I do, about you now",Imagine Dragons|||Wonderwall|||213,1,disapproval,approval,disappointment,"[{'label': 'neutral', 'score': 0.6628856658935547}, {'label': 'disapproval', 'score': 0.29615750908851624}, {'label': 'approval', 'score': 0.04548179730772972}, {'label': 'disappointment', 'score': 0.04274671897292137}, {'label': 'realization', 'score': 0.04057534411549568}, {'label': 'confusion', 'score': 0.025564400479197502}]"
Imagine Dragons|||Wonderwall|||213|||2,Imagine Dragons,Wonderwall,"And all the roads we have to walk are winding
And all the lights that lead us there are blinding
There are many things that I would like to say to you
But I don't know how",Imagine Dragons|||Wonderwall|||213,2,confusion,annoyance,disapproval,"[{'label': 'confusion', 'score': 0.4115867018699646}, {'label': 'neutral', 'score': 0.40700870752334595}, {'label': 'annoyance', 'score': 0.04352714493870735}, {'label': 'disapproval', 'score': 0.03912234678864479}, {'label': 'desire', 'score': 0.025242425501346588}, {'label': 'disappointment', 'score': 0.024225886911153793}]"
Imagine Dragons|||Wonderwall|||213|||3,Imagine Dragons,Wonderwall,"'Cause maybe
You're gonna be the one that saves me
And after all
You're my wonderwall",Imagine Dragons|||Wonderwall|||213,3,optimism,approval,realization,"[{'label': 'neutral', 'score': 0.7350350618362427}, {'label': 'optimism', 'score': 0.17252953350543976}, {'label': 'approval', 'score': 0.05320553854107857}, {'label': 'realization', 'score': 0.03239189833402634}, {'label': 'admiration', 'score': 0.01921856589615345}, {'label': 'caring', 'score': 0.0074912626296281815}]"
Imagine Dragons|||Wonderwall|||213|||4,Imagine Dragons,Wonderwall,"Today was gonna be the day but they'll never throw it back to you
By now you should've somehow realized what you're not to do
I don't believe that anybody feels the way I do, about you now",Imagine Dragons|||Wonderwall|||213,4,realization,disappointment,annoyance,"[{'label': 'realization', 'score': 0.6570304036140442}, {'label': 'neutral', 'score': 0.4726259112358093}, {'label': 'disappointment', 'score': 0.04801471158862114}, {'label': 'annoyance', 'score': 0.04286137595772743}, {'label': 'disapproval', 'score': 0.03574762120842934}, {'label': 'approval', 'score': 0.02857610583305359}]"
Imagine Dragons|||Wonderwall|||213|||5,Imagine Dragons,Wonderwall,"And all the roads that lead you there were winding
And all the lights that lead the way are blinding
There are many things that I would like to say to you
But I don't know how",Imagine Dragons|||Wonderwall|||213,5,confusion,annoyance,disapproval,"[{'label': 'confusion', 'score': 0.43841326236724854}, {'label': 'neutral', 'score': 0.41581323742866516}, {'label': 'annoyance', 'score': 0.05705047771334648}, {'label': 'disapproval', 'score': 0.044718336313962936}, {'label': 'disappointment', 'score': 0.02381439134478569}, {'label': 'realization', 'score': 0.022646313533186913}]"
Imagine Dragons|||Wonderwall|||213|||6,Imagine Dragons,Wonderwall,"I said maybe
You're gonna be the one that saves me (That saves me)
And after all
You're my wonderwall
'Cause maybe ('Cause maybe)
You're gonna be the one that saves me (That saves me)
And after all
You're my wonderwall
'Cause maybe ('Cause maybe)
You're gonna be the one that saves me (That saves me)
You're gonna be the one that saves me (That saves me)
You're gonna be the one that saves me (That saves me)
<\Lyric>```",Imagine Dragons|||Wonderwall|||213,6,optimism,approval,realization,"[{'label': 'neutral', 'score': 0.7511557340621948}, {'label': 'optimism', 'score': 0.11634884029626846}, {'label': 'approval', 'score': 0.055380795150995255}, {'label': 'realization', 'score': 0.04122529551386833}, {'label': 'caring', 'score': 0.020513664931058884}, {'label': 'disappointment', 'score': 0.011440147645771503}]"
Imagine Dragons|||Intro*|||214|||0,Imagine Dragons,Intro*,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Intro* <\Song title>
<Lyric> 
Here I stand on the wall
The blood is on my hands, the blood is on my hands
Here you stand on the wall
The blood is on your hands, the blood is on your hands",Imagine Dragons|||Intro*|||214,0,annoyance,anger,approval,"[{'label': 'neutral', 'score': 0.960377037525177}, {'label': 'annoyance', 'score': 0.020068582147359848}, {'label': 'anger', 'score': 0.009169310331344604}, {'label': 'approval', 'score': 0.007116817869246006}, {'label': 'realization', 'score': 0.006107378285378218}, {'label': 'disgust', 'score': 0.004666510969400406}]"
Imagine Dragons|||Intro*|||214|||1,Imagine Dragons,Intro*,"Take me from this place
I'm wide awake, I'm wide awake",Imagine Dragons|||Intro*|||214,1,approval,annoyance,realization,"[{'label': 'neutral', 'score': 0.9679479002952576}, {'label': 'approval', 'score': 0.014055861160159111}, {'label': 'annoyance', 'score': 0.008177422918379307}, {'label': 'realization', 'score': 0.005437640007585287}, {'label': 'anger', 'score': 0.0031700069084763527}, {'label': 'amusement', 'score': 0.0024572485126554966}]"
Imagine Dragons|||Intro*|||214|||2,Imagine Dragons,Intro*,"Whoa, whoa, whoa, whoa, whoa
Whoa, whoa, whoa, whoa, whoa
Whoa...
<\Lyric>```",Imagine Dragons|||Intro*|||214,2,excitement,amusement,joy,"[{'label': 'neutral', 'score': 0.4145476222038269}, {'label': 'excitement', 'score': 0.22299741208553314}, {'label': 'amusement', 'score': 0.05768023431301117}, {'label': 'joy', 'score': 0.052197929471731186}, {'label': 'approval', 'score': 0.038304783403873444}, {'label': 'surprise', 'score': 0.03741220757365227}]"
Imagine Dragons|||Rapper’s Delight|||216|||0,Imagine Dragons,Rapper’s Delight,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Rapper’s Delight <\Song title>
<Lyric> 
I said a hip hop the hippie the hippie
To the hip hip hop and you don't stop
The rock it to the bang bang boogie
Say up jump the boogie to the rhythm of the boogie, the beat",Imagine Dragons|||Rapper’s Delight|||216,0,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.9503632187843323}, {'label': 'approval', 'score': 0.0276766549795866}, {'label': 'realization', 'score': 0.00870460458099842}, {'label': 'annoyance', 'score': 0.0065439906902611256}, {'label': 'admiration', 'score': 0.004956802818924189}, {'label': 'joy', 'score': 0.004258948378264904}]"
Imagine Dragons|||Rapper’s Delight|||216|||1,Imagine Dragons,Rapper’s Delight,"Now, what you hear is not a test, I'm rapping to the beat
And me, the groove, and my friends are gonna try to move your feet
You see I am Wonder Mike and I'd like to say ""hello""
To the black, to the white, the red and the brown, the purple and yellow
But first, I gotta bang bang the boogie to the boogie
Say up jump the boogie to the bang bang boogie
Let's rock, you don't stop
Rock the rhythm that'll make your body rock
Well so far you've heard my voice, but I brought two friends along
And next on the mic is my man Hank; come on, Hank, sing that song:",Imagine Dragons|||Rapper’s Delight|||216,1,approval,excitement,joy,"[{'label': 'neutral', 'score': 0.8705416321754456}, {'label': 'approval', 'score': 0.058707837015390396}, {'label': 'excitement', 'score': 0.05770168453454971}, {'label': 'joy', 'score': 0.02703317627310753}, {'label': 'admiration', 'score': 0.01084198895841837}, {'label': 'annoyance', 'score': 0.005926269572228193}]"
Imagine Dragons|||Rapper’s Delight|||216|||2,Imagine Dragons,Rapper’s Delight,"Check it out, Well, I'm Imp the Dimp the ladies pimp
The women fight for my delight
But I'm the grandmaster with the three emcees
That shock the house for the young ladies
And when you come inside, into the front
You do the freak, spank, and do the bump
And when the sucker emcees try to prove a point
We're treacherous trio, uh, with a serious joint
A from sun to sun and from day to day
I sit down and write a brand new rhyme
Because they say that miracles never cease
I've created a devastating masterpiece
I'm gonna rock the mic til you can't resist
Everybody, I say it goes like this
Well I was coming home late one dark afternoon
Reporter stopped me for a interview
She said she's heard stories and she's heard fables
That I'm vicious on the mic and the turntables
This young reporter I did adore
So I rocked a vicious rhyme like I never did before
She said ""damn fly guy I'm in love with you""
The Casanova legend must have been true
I said by the way baby what's your name
Said ""I go by the name of Lois Lane""
And you could be my boyfriend you surely can
Just let me quit my boyfriend called Superman
I said he's a fairy I do suppose
Flying through the air in pantyhose
He may be very sexy or even cute
But he looks like a sucker in a blue and red suit
I said you need a man who's got finesse
And his whole name across his chest
He may be able to fly all through the night
But can he rock a party 'til the early light
He can't satisfy you with his little worm
But I can bust you out with my super sperm
I go do it, I go do it, I go do it, do it, do it
An I'm here and I'm there I'm Big Bank Hank, I'm everywhere
Just throw your hands up in the air
And party hardy like you just don't care
Let's do it, uh, don't stop y'all, uh, tick a tock y'all you don't stop",Imagine Dragons|||Rapper’s Delight|||216,2,approval,love,excitement,"[{'label': 'neutral', 'score': 0.5962689518928528}, {'label': 'approval', 'score': 0.1016467809677124}, {'label': 'love', 'score': 0.0794801265001297}, {'label': 'excitement', 'score': 0.058503132313489914}, {'label': 'admiration', 'score': 0.03312673419713974}, {'label': 'joy', 'score': 0.01526906993240118}]"
Imagine Dragons|||Rapper’s Delight|||216|||3,Imagine Dragons,Rapper’s Delight,"I go: Hotel, motel, what you gonna do today (say what)
I'm gonna get a fly girl gonna get some spank and drive off in a def OJ
Everybody go: Hotel, motel, holiday inn
You see, if your girl starts acting up then you take her friend",Imagine Dragons|||Rapper’s Delight|||216,3,approval,annoyance,curiosity,"[{'label': 'neutral', 'score': 0.9434429407119751}, {'label': 'approval', 'score': 0.009065881371498108}, {'label': 'annoyance', 'score': 0.007995547726750374}, {'label': 'curiosity', 'score': 0.0073783621191978455}, {'label': 'amusement', 'score': 0.006525750737637281}, {'label': 'optimism', 'score': 0.006422175094485283}]"
Imagine Dragons|||Rapper’s Delight|||216|||4,Imagine Dragons,Rapper’s Delight,"I say skip, dive, what can I say
I can't fit em all inside my OJ
So I just take half and bust them out
I give the rest to Master Gee so he could shock the house",Imagine Dragons|||Rapper’s Delight|||216,4,annoyance,disapproval,confusion,"[{'label': 'neutral', 'score': 0.902999997138977}, {'label': 'annoyance', 'score': 0.04352302849292755}, {'label': 'disapproval', 'score': 0.028907831758260727}, {'label': 'confusion', 'score': 0.015148026868700981}, {'label': 'realization', 'score': 0.014160346239805222}, {'label': 'approval', 'score': 0.011348080821335316}]"
Imagine Dragons|||Rapper’s Delight|||216|||5,Imagine Dragons,Rapper’s Delight,"I said M-A-S, a T-E-R, a G with a double E
I said I go by the unforgettable name
Of the man they call the Master Gee
Well, my name is known all over the world
By all the foxy ladies and the pretty girls
I'm going down in history
As the baddest rapper there ever could be
Now I'm feeling the highs and you're feeling the lows
The beat starts getting into your toes
You start popping your fingers and stomping your feet
And moving your body while you're sitting in your seat
And then jam you start doing the freak
I said damn, right outta your seat
Then you throw your hands high in the air
You're rocking to the rhythm, shake your derriere
You're rocking to the beat without a care
With the sure-shot emcees for the affair
Now, I'm not as tall as the rest of the gang
But I rap to the beat just the same
I got a little face and a pair of brown eyes
All I'm here to do ladies is hypnotize
Singing on and on and on, on and on
The beat don't stop until the break of dawn
Singing on and on and on, on and on
Like a hot ready to pop the pop the pop dibbie dibbie
Pop the pop, pop, you don't dare stop
Come alive y'all gimme what you got
I guess by now you can take a hunch
And find that I am the baby of the bunch
But that's okay, I still keep in stride
Cause all I'm here to do is just wiggle your behind
Singing on and on and on, on and on
The beat don't stop until the break of dawn
Singing on and on and on, on and on
Rock rock y'all get on the floor",Imagine Dragons|||Rapper’s Delight|||216,5,approval,annoyance,realization,"[{'label': 'neutral', 'score': 0.896367609500885}, {'label': 'approval', 'score': 0.05087539926171303}, {'label': 'annoyance', 'score': 0.024947911500930786}, {'label': 'realization', 'score': 0.013113696128129959}, {'label': 'admiration', 'score': 0.011974737979471684}, {'label': 'excitement', 'score': 0.009698162786662579}]"
Imagine Dragons|||Rapper’s Delight|||216|||6,Imagine Dragons,Rapper’s Delight,"I'm gonna freak ya here I'm gonna freak you there
I'm gonna move you outta this atmosphere",Imagine Dragons|||Rapper’s Delight|||216,6,annoyance,anger,amusement,"[{'label': 'neutral', 'score': 0.4089586138725281}, {'label': 'annoyance', 'score': 0.10947281122207642}, {'label': 'anger', 'score': 0.07884833961725235}, {'label': 'amusement', 'score': 0.0410865880548954}, {'label': 'caring', 'score': 0.02233605459332466}, {'label': 'excitement', 'score': 0.018383778631687164}]"
Imagine Dragons|||Rapper’s Delight|||216|||7,Imagine Dragons,Rapper’s Delight,"Cause I'm one of a kind and I'll shock your mind
I'll put t-t-tickets in your behind
I said 1-2-3-4, come on, girls, get on the floor
A-come alive, y'all gimme what ya got
Cause I'm guaranteed to make you rock
I said 1-2-3-4, tell me Wonder Mike what are you waiting for?",Imagine Dragons|||Rapper’s Delight|||216,7,excitement,curiosity,approval,"[{'label': 'neutral', 'score': 0.43583908677101135}, {'label': 'excitement', 'score': 0.17869096994400024}, {'label': 'curiosity', 'score': 0.15450382232666016}, {'label': 'approval', 'score': 0.06105898693203926}, {'label': 'admiration', 'score': 0.039868395775556564}, {'label': 'optimism', 'score': 0.020446371287107468}]"
Imagine Dragons|||Rapper’s Delight|||216|||8,Imagine Dragons,Rapper’s Delight,"Skiddlee beebop a we rock a scoobie doo
And guess what, America: we love you
Cause ya rock and ya roll with so much soul
You could rock 'til you're a hundred and one years old
I don't mean to brag, I don't mean to boast
But we like hot butter on a breakfast toast
Rock it up, uh, baby bubba
Baby bubba to the boogie the bang bang the boogie
To the beat beat, it's so unique
Come on, everybody, and dance to the beat",Imagine Dragons|||Rapper’s Delight|||216,8,love,admiration,approval,"[{'label': 'love', 'score': 0.631149411201477}, {'label': 'admiration', 'score': 0.16887085139751434}, {'label': 'neutral', 'score': 0.12478182464838028}, {'label': 'approval', 'score': 0.12098883837461472}, {'label': 'joy', 'score': 0.04435383901000023}, {'label': 'excitement', 'score': 0.02885805442929268}]"
Imagine Dragons|||Rapper’s Delight|||216|||9,Imagine Dragons,Rapper’s Delight,"Have you ever went over a friend's house to eat
And the food just ain't no good?
I mean the macaroni's soggy, the peas are mushed
And the chicken tastes like wood
So you try to play it off like you think you can
By saying that you're full
And then your friend says ""momma, he's just being polite
He ain't finished, uh-uh, that's bull""
So your heart starts pumping and you think of a lie
And you say that you already ate
And your friend says ""man there's plenty of food""
So you pile some more on your plate
While the stinky food's steaming your mind starts to dreaming
Of the moment that it's time to leave
And then you look at your plate and your chicken's slowly rotting
Into something that looks like cheese
Oh so you say that's it I got to leave this place
I don't care what these people think
I'm just sitting here making myself nauseous
With this ugly food that stinks
So you bust out the door while its still closed
Still sick from the food you ate
And then you run to the store for quick relief
From a bottle of kaopectate
And then you call your friend two weeks later
To see how he has been
And he says ""I understand about the food
Baby but bubba, we're still friends""",Imagine Dragons|||Rapper’s Delight|||216,9,annoyance,disappointment,disapproval,"[{'label': 'neutral', 'score': 0.770693838596344}, {'label': 'annoyance', 'score': 0.12750595808029175}, {'label': 'disappointment', 'score': 0.042249321937561035}, {'label': 'disapproval', 'score': 0.03241901099681854}, {'label': 'curiosity', 'score': 0.02820706181228161}, {'label': 'confusion', 'score': 0.02036171592772007}]"
Imagine Dragons|||Rapper’s Delight|||216|||10,Imagine Dragons,Rapper’s Delight,"With a hip hop the hippie the hippie
To the hip hip hop and you don't stop
The rock it to the bang bang boogie
Say up jump the boogie to the rhythm of the boogie, the beat..
<\Lyric>```",Imagine Dragons|||Rapper’s Delight|||216,10,approval,realization,admiration,"[{'label': 'neutral', 'score': 0.9492914080619812}, {'label': 'approval', 'score': 0.029158784076571465}, {'label': 'realization', 'score': 0.00845238659530878}, {'label': 'admiration', 'score': 0.005664487835019827}, {'label': 'annoyance', 'score': 0.005581618752330542}, {'label': 'joy', 'score': 0.00508830975741148}]"
Imagine Dragons|||Build That Wall|||217|||0,Imagine Dragons,Build That Wall,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Build That Wall <\Song title>
<Lyric> 
I dig my hole, you build a wall
I dig my hole, you build a wall
One day that wall is gonna fall",Imagine Dragons|||Build That Wall|||217,0,annoyance,approval,optimism,"[{'label': 'neutral', 'score': 0.9523497223854065}, {'label': 'annoyance', 'score': 0.019200695678591728}, {'label': 'approval', 'score': 0.00978696346282959}, {'label': 'optimism', 'score': 0.0073618353344500065}, {'label': 'anger', 'score': 0.005445821210741997}, {'label': 'realization', 'score': 0.004676455166190863}]"
Imagine Dragons|||Build That Wall|||217|||1,Imagine Dragons,Build That Wall,"Gon' build that city on a hill
Gon' build that city on a hill
One day those tears are gonna spill",Imagine Dragons|||Build That Wall|||217,1,desire,sadness,annoyance,"[{'label': 'neutral', 'score': 0.8010866045951843}, {'label': 'desire', 'score': 0.09647233039140701}, {'label': 'sadness', 'score': 0.03611227497458458}, {'label': 'annoyance', 'score': 0.019086822867393494}, {'label': 'disappointment', 'score': 0.0158317219465971}, {'label': 'optimism', 'score': 0.014783607795834541}]"
Imagine Dragons|||Build That Wall|||217|||2,Imagine Dragons,Build That Wall,"So build that wall and build it stronger
We'll be there before too long",Imagine Dragons|||Build That Wall|||217,2,optimism,approval,desire,"[{'label': 'neutral', 'score': 0.5802417397499084}, {'label': 'optimism', 'score': 0.19419404864311218}, {'label': 'approval', 'score': 0.1050940603017807}, {'label': 'desire', 'score': 0.05911717563867569}, {'label': 'caring', 'score': 0.038947612047195435}, {'label': 'admiration', 'score': 0.009264301508665085}]"
Imagine Dragons|||Build That Wall|||217|||3,Imagine Dragons,Build That Wall,"Gon' build that wall until it's sky
Gon' build that wall until it's done
But now you've got nowhere to run
<\Lyric>```",Imagine Dragons|||Build That Wall|||217,3,annoyance,disapproval,approval,"[{'label': 'neutral', 'score': 0.9345525503158569}, {'label': 'annoyance', 'score': 0.0370258092880249}, {'label': 'disapproval', 'score': 0.01588883064687252}, {'label': 'approval', 'score': 0.009180325083434582}, {'label': 'disappointment', 'score': 0.008539545349776745}, {'label': 'anger', 'score': 0.006598551757633686}]"
Imagine Dragons|||Time to Pretend|||218|||0,Imagine Dragons,Time to Pretend,"```
<Artist name> Imagine Dragons <\Artist>
<Song title> Time to Pretend <\Song title>
<Lyric> 
I'm feeling rough, I’m feeling raw
I'm in the prime of my life
Let's make some music, make some money
Find some models for wives
I’ll move to Paris, shoot some heroin
And fuck with the stars
You man the island and the cocaine
And the elegant cars",Imagine Dragons|||Time to Pretend|||218,0,annoyance,sadness,approval,"[{'label': 'neutral', 'score': 0.3693622052669525}, {'label': 'annoyance', 'score': 0.10156981647014618}, {'label': 'sadness', 'score': 0.07741188257932663}, {'label': 'approval', 'score': 0.06065267696976662}, {'label': 'disappointment', 'score': 0.05250394716858864}, {'label': 'joy', 'score': 0.040814101696014404}]"
Imagine Dragons|||Time to Pretend|||218|||1,Imagine Dragons,Time to Pretend,"This is our decision, to live fast and die young
We've got the vision, now let's have some fun
Put down and that will be the end
We're fated to pretend",Imagine Dragons|||Time to Pretend|||218,1,joy,approval,amusement,"[{'label': 'joy', 'score': 0.6181730628013611}, {'label': 'approval', 'score': 0.2060670256614685}, {'label': 'amusement', 'score': 0.13120628893375397}, {'label': 'optimism', 'score': 0.09041870385408401}, {'label': 'neutral', 'score': 0.09037701785564423}, {'label': 'excitement', 'score': 0.06945830583572388}]"
