id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
NF|||Your Grace|||105|||3,NF,Your Grace,"I thought I was fine
I guess not
If I was I wouldn't feel this way
If I was okay
And I was so perfect
Then why do I feel so ashamed
I'm no liar in my head
Screaming I don't need any help
I say I'm tryin', yet in the end
I'm only tellin' lies to myself
I say I want answers
Complaining
Yeah, I'm just looking for truth
Unless I got problems
Which I got 'em
I seem I only blame 'em on You, whoa
It's like I don't know what to do, whoa, yeah",NF|||Your Grace|||105,3,embarrassment,annoyance,disappointment,"[{'label': 'embarrassment', 'score': 0.6839649677276611}, {'label': 'annoyance', 'score': 0.1750524938106537}, {'label': 'disappointment', 'score': 0.10050401091575623}, {'label': 'neutral', 'score': 0.06023044511675835}, {'label': 'realization', 'score': 0.055524468421936035}, {'label': 'disgust', 'score': 0.0422201007604599}]"
NF|||Your Grace|||105|||4,NF,Your Grace,"And now I don't know who I am
This was never my plan
This ain't how it's supposed to be
I took it out of Your hands
I took a chance
But how am I supposed to see
When I'm blinded
And when I'm broken
Lookin' for a way to escape
I can't find it
But then I'm reminded of Your grace
(Whoa, whoa, yeah, yeah)
Of Your grace
(Whoa, whoa, yeah, yeah)",NF|||Your Grace|||105,4,disappointment,realization,confusion,"[{'label': 'disappointment', 'score': 0.36252060532569885}, {'label': 'neutral', 'score': 0.2674373984336853}, {'label': 'realization', 'score': 0.18889814615249634}, {'label': 'confusion', 'score': 0.13940629363059998}, {'label': 'annoyance', 'score': 0.09128943830728531}, {'label': 'disapproval', 'score': 0.06945095211267471}]"
NF|||Your Grace|||105|||5,NF,Your Grace,"Lord, forgive me
I feel so cold
Livin' in the wrong
Yeah, here I go
I don't want to cry
I don't want to show all the emotion
I got froze
I don't know how say this easy
Look in the mirror but I don't see me
I don't see the things I used to know
Swore to myself
Never let You go
Here I go
Pain again
Here I go
Playin' pretend
Actin' like I'm fine
When in my mind I'm just breakin'
Lookin' for a reason
Wonder why I'm breathin'
Wonder why my momma had to die
Lord Jesus
I don't understand this
I ain't never planned it
My plan did never evolve
We feelin' trashed in
I feel like I keep falling down
Lord, please help me up
I've had enough
<\Lyric>```",NF|||Your Grace|||105,5,disappointment,sadness,annoyance,"[{'label': 'disappointment', 'score': 0.49564164876937866}, {'label': 'sadness', 'score': 0.4200727641582489}, {'label': 'neutral', 'score': 0.11517123878002167}, {'label': 'annoyance', 'score': 0.07132849097251892}, {'label': 'realization', 'score': 0.042927272617816925}, {'label': 'disapproval', 'score': 0.03862258419394493}]"
NF|||I’m Ready|||106|||0,NF,I’m Ready,"```
<Artist name> NF <\Artist>
<Song title> I’m Ready <\Song title>
<Lyric> 
(Ay, ay, ay)
(Ay, ay, ay)
(Ay, ay, ay)
(Ay, ay, ay)",NF|||I’m Ready|||106,0,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.9595009684562683}, {'label': 'approval', 'score': 0.016280468553304672}, {'label': 'realization', 'score': 0.011514448560774326}, {'label': 'annoyance', 'score': 0.005192520562559366}, {'label': 'excitement', 'score': 0.0045281220227479935}, {'label': 'amusement', 'score': 0.0044783116318285465}]"
NF|||I’m Ready|||106|||1,NF,I’m Ready,"I'm ready (ay, ay, ay)
I'm ready (ay, ay, ay)
I'm ready (ay, ay, ay)
I'm ready (ay, ay, ay)",NF|||I’m Ready|||106,1,approval,excitement,joy,"[{'label': 'neutral', 'score': 0.678803563117981}, {'label': 'approval', 'score': 0.17539483308792114}, {'label': 'excitement', 'score': 0.13254937529563904}, {'label': 'joy', 'score': 0.03600729629397392}, {'label': 'realization', 'score': 0.008285610005259514}, {'label': 'optimism', 'score': 0.006900657434016466}]"
NF|||I’m Ready|||106|||2,NF,I’m Ready,"Yo, I ain't what you assume, so think twice
I guarantee that they don't have a clue what I think like
I might come across like a rebel, I see life
Out of the box, don't put into there, that I might
Start a revolution, break out of it, rewrite
The history that you made and take it to new heights
Every loss is a lesson, that's why I never lose fights
And I learn from my mistakes and I use 'em, that's my right
To tell you how I feel, whether you 'gon listen or not
You don't agree with it? Then you can listen and watch
You ain't in peace with it? How do you envision the plot?
I've taken everything I love and makin' it rock
You see, my mind doesn't work like your's does
When I fall down, I just stand up more tough
And I'm not afraid to die, I don't care if the war comes
To my front door, see I just open the door up",NF|||I’m Ready|||106,2,approval,love,curiosity,"[{'label': 'approval', 'score': 0.541531503200531}, {'label': 'neutral', 'score': 0.18835926055908203}, {'label': 'love', 'score': 0.14976681768894196}, {'label': 'curiosity', 'score': 0.14075827598571777}, {'label': 'caring', 'score': 0.09108138829469681}, {'label': 'optimism', 'score': 0.041720062494277954}]"
NF|||I’m Ready|||106|||3,NF,I’m Ready,"I'm ready
I'm ready
I'm ready
I'm ready",NF|||I’m Ready|||106,3,excitement,approval,joy,"[{'label': 'neutral', 'score': 0.6765929460525513}, {'label': 'excitement', 'score': 0.2135920524597168}, {'label': 'approval', 'score': 0.0923328772187233}, {'label': 'joy', 'score': 0.01921929232776165}, {'label': 'desire', 'score': 0.008686869405210018}, {'label': 'curiosity', 'score': 0.006163956597447395}]"
NF|||I’m Ready|||106|||4,NF,I’m Ready,"I'm ready
They won't break me—I might fall, but that won't change me
I'm ready
And you might pull me and take your shots, but you won't move me
I'm ready
They won't break me—I might fall, but that won't change me
I'm ready
And you might pull me and take your shots, but you won't move me
<\Lyric>```",NF|||I’m Ready|||106,4,approval,optimism,caring,"[{'label': 'neutral', 'score': 0.7921095490455627}, {'label': 'approval', 'score': 0.19016297161579132}, {'label': 'optimism', 'score': 0.04273400828242302}, {'label': 'caring', 'score': 0.03252112865447998}, {'label': 'realization', 'score': 0.009849349968135357}, {'label': 'disapproval', 'score': 0.008504191413521767}]"
NF|||Raw (Snippet)|||107|||0,NF,Raw (Snippet),"```
<Artist name> NF <\Artist>
<Song title> Raw (Snippet) <\Song title>
<Lyric> 
When I was 12, I created a dream and told myself that rap was all that I need
You put a knife in my heart, I swear to God, music is all that I bleed",NF|||Raw (Snippet)|||107,0,annoyance,anger,sadness,"[{'label': 'neutral', 'score': 0.4010685980319977}, {'label': 'annoyance', 'score': 0.17924903333187103}, {'label': 'anger', 'score': 0.11831200867891312}, {'label': 'sadness', 'score': 0.09781991690397263}, {'label': 'disappointment', 'score': 0.06581033766269684}, {'label': 'disgust', 'score': 0.04461026191711426}]"
NF|||Raw (Snippet)|||107|||1,NF,Raw (Snippet),"I don't hide behind beats, I am raw, listen
These beats hide behind me, y'all are all trippin'
I cut 'em open, I let 'em leak, I'm what you call vicious
A boss with it, I write a song with my arms missin'
That's off-of-the-top music, I am bar rippin'
Y'all lookin' for lukewarm rhymes, you're in the wrong kitchen
I'm known as a lot of things, but calm isn't one of them
I'm close to the music, never been long distance
The industry had the doors locked, but I barged in it
I don't belong here? Ah, who are y'all kiddin'?
You against me, you're all victims, all thinkin' the
<\Lyric>```",NF|||Raw (Snippet)|||107,1,annoyance,disapproval,anger,"[{'label': 'neutral', 'score': 0.7134766578674316}, {'label': 'annoyance', 'score': 0.25596553087234497}, {'label': 'disapproval', 'score': 0.08432786166667938}, {'label': 'anger', 'score': 0.048881981521844864}, {'label': 'approval', 'score': 0.015416372567415237}, {'label': 'disappointment', 'score': 0.012790525332093239}]"
NF|||I Just Need a Moment*|||108|||0,NF,I Just Need a Moment*,"```
<Artist name> NF <\Artist>
<Song title> I Just Need a Moment* <\Song title>
<Lyric> 
I just need a moment
I just need a minute
To tell you how I feel
I think we agree
This isn't, this isn't going well
I think we need some changing
I think we need some changes",NF|||I Just Need a Moment*|||108,0,approval,disapproval,annoyance,"[{'label': 'approval', 'score': 0.43712103366851807}, {'label': 'disapproval', 'score': 0.35173651576042175}, {'label': 'neutral', 'score': 0.14125822484493256}, {'label': 'annoyance', 'score': 0.09014486521482468}, {'label': 'disappointment', 'score': 0.07666661590337753}, {'label': 'realization', 'score': 0.026571737602353096}]"
NF|||Until I Die|||109|||0,NF,Until I Die,"```
<Artist name> NF <\Artist>
<Song title> Until I Die <\Song title>
<Lyric> 
Yeah
Record four
Let's go
Yeah, it's record number fo'!
'Errybody knows
Yeah!
I'ma let it, I'ma let it, I'ma let it go
I'ma let it go
Yeah
Listen!
Oh, no! Yeah",NF|||Until I Die|||109,0,excitement,surprise,approval,"[{'label': 'neutral', 'score': 0.7046282291412354}, {'label': 'excitement', 'score': 0.05750482529401779}, {'label': 'surprise', 'score': 0.047005005180835724}, {'label': 'approval', 'score': 0.03966692090034485}, {'label': 'realization', 'score': 0.038119301199913025}, {'label': 'annoyance', 'score': 0.01714862324297428}]"
NF|||Until I Die|||109|||1,NF,Until I Die,"I ain't the type to take a gat and put a hole in your head (nah!)
I'm the type that take the mic and clean your soul up instead (yeah!)
What I say and what I write is motivation, forget it
You want a Shady number two, man that's not what this is (not what!)
It's like we all take sin and adapt it
Used to seem ugly, now it's lookin' attractive (real pity)
Used to let it bug me, now we like it when it happens (crazy)
It's like when it happens (nah!), your life is inactive (yeah!)
World's satisfaction will play with your mind
Got you think you're gettin' 'head, but your fallin' behind
Yo, DMX said, ""Lord, send me a sign""
Read a little Revelation, and that's what you gon' find
See, in every line, I present you with facts
And yo, in every rhyme I desire to impact you (thank you)
Go inside of your mind
I rewind and go back to a place or a time
You traveled off of the map
Do the math, yeah
Money put a smile on your face
Same thing that make you smile will make your smile go away (yeah!)
See, the riches of the world might get you the chains and Nike's
But in the end, neither one of those'll save your life",NF|||Until I Die|||109,1,approval,annoyance,disapproval,"[{'label': 'neutral', 'score': 0.48142221570014954}, {'label': 'approval', 'score': 0.11741627752780914}, {'label': 'annoyance', 'score': 0.0912390798330307}, {'label': 'disapproval', 'score': 0.04162406548857689}, {'label': 'realization', 'score': 0.015198695473372936}, {'label': 'caring', 'score': 0.012256349436938763}]"
NF|||Until I Die|||109|||2,NF,Until I Die,"Until I die
I'ma take my hopes and dreams
And use 'em to glorify His Name
Until I die
I'ma rep the one true God
And I don't care 'bout what nobody say
Until I die
I'ma spread the truth to this nation
And show 'em there's a God that can save 'em
Until I die
And here I take my last breath out of my chest
I'm gon' praise Him",NF|||Until I Die|||109,2,caring,approval,optimism,"[{'label': 'neutral', 'score': 0.721834659576416}, {'label': 'caring', 'score': 0.10820867121219635}, {'label': 'approval', 'score': 0.07252676039934158}, {'label': 'optimism', 'score': 0.060446370393037796}, {'label': 'desire', 'score': 0.02896757610142231}, {'label': 'admiration', 'score': 0.016191300004720688}]"
NF|||Until I Die|||109|||3,NF,Until I Die,"MTV knows how to get the alley-oop (yeah)
All they gotta do is mix a little lie with some truth
Come out here, girl! Let me fix that face up
Need a little less clothes and a lot more makeup (haha!)
Get all caked up
Oh no, here we go
Another episode, skippin' down the Hollywood road (haha!)
Where you goin'? Nobody knows, nobody cares
Then you wonder why the girls around the world insecure (yeah)
It's so stupid
You want the truth, kids?
The media's just one big lie of losin' (come on!)
It's like I'm watchin' a movie, world's so full of actors (actors!)
Take a moment listen to me, I'm not actin'
I'm just askin'
Tell me if you're ready to die (nah)
If it happened today, where would your soul reside?
Devil laugh 'cause he know how to play with your face
So I just laugh back and pick up the mic and I say",NF|||Until I Die|||109,3,amusement,annoyance,curiosity,"[{'label': 'amusement', 'score': 0.8601390719413757}, {'label': 'neutral', 'score': 0.12395473569631577}, {'label': 'annoyance', 'score': 0.11337010562419891}, {'label': 'curiosity', 'score': 0.03427887707948685}, {'label': 'joy', 'score': 0.030758075416088104}, {'label': 'anger', 'score': 0.017994804307818413}]"
NF|||Until I Die|||109|||4,NF,Until I Die,"I'd rather die today for what I believe in (come on)
Than die a hundred years from now for no reason (well, why?)
Atheists are like, ""I don't know why I'm breathin'
Yeah, there's gotta be a reason, but there's no Jesus"" (haha)
Standin' up screamin', ""He's not real!"" (he's fake!)
Honestly, I'm sorry that's the way y'all feel (fake!)
World's kinda like, to me, just a roller coaster
You in it for the ride? Well, what's up when it's over? (yeah, yeah)
You keep doin' wrong when you know it ain't right (yeah)
How you live today, it turns eternal life (eternal life)
You let it slip away, and it's gon' blast you
Keep the sin up in your face, then the truth gon' pass you
My momma used to tell me I should follow my dreams (come on!)
But most of my life I just been followin' me (yeah!)
So I'ma take this moment to release my shine
And yo, forget about me
Let His will be done, man, not mine
<\Lyric>```",NF|||Until I Die|||109,4,remorse,amusement,sadness,"[{'label': 'remorse', 'score': 0.5061084032058716}, {'label': 'amusement', 'score': 0.3129616975784302}, {'label': 'sadness', 'score': 0.12704257667064667}, {'label': 'confusion', 'score': 0.0792803093791008}, {'label': 'curiosity', 'score': 0.07782350480556488}, {'label': 'neutral', 'score': 0.051738638430833817}]"
NF|||Alone (I’m Free)|||110|||0,NF,Alone (I’m Free),"```
<Artist name> NF <\Artist>
<Song title> Alone (I’m Free) <\Song title>
<Lyric> 
Yo, to be honest, I feel completely alone
Like nobody knows me, nobody understands me
You know what I'm sayin'?
Yo, it's kinda like this, check it out",NF|||Alone (I’m Free)|||110,0,sadness,disappointment,approval,"[{'label': 'sadness', 'score': 0.677659273147583}, {'label': 'disappointment', 'score': 0.2844543159008026}, {'label': 'neutral', 'score': 0.07668302208185196}, {'label': 'approval', 'score': 0.05237045884132385}, {'label': 'annoyance', 'score': 0.04337356239557266}, {'label': 'realization', 'score': 0.026427799835801125}]"
NF|||Alone (I’m Free)|||110|||1,NF,Alone (I’m Free),"I'm a little bit numb, little bit frozen
A walking emotion, but nobody knows it
Nobody knows me
I'm lost and I'm caught in a cold dream
But they don't see that I'm walkin' around so boldly
'Cause nobody out there knows these
Thoughts in my mind, am I wastin' my time?
I know, I won't survive; hold me
'Cause I'm bleedin' to death
I got these holes in my chest
I feel like no one respects the fact that I'm up to my neck
I've done my best, but still, yet it seems like I'm out in the cold
Look at me froze; here on my own
Please, don't let me die here alone",NF|||Alone (I’m Free)|||110,1,sadness,disappointment,nervousness,"[{'label': 'sadness', 'score': 0.8118972778320312}, {'label': 'disappointment', 'score': 0.22878357768058777}, {'label': 'neutral', 'score': 0.08186068385839462}, {'label': 'nervousness', 'score': 0.03199642151594162}, {'label': 'annoyance', 'score': 0.030372723937034607}, {'label': 'curiosity', 'score': 0.027275552973151207}]"
NF|||Alone (I’m Free)|||110|||2,NF,Alone (I’m Free),"I cannot face this alone
I can't get by on my own",NF|||Alone (I’m Free)|||110,2,disappointment,sadness,disapproval,"[{'label': 'disappointment', 'score': 0.38504916429519653}, {'label': 'sadness', 'score': 0.27283912897109985}, {'label': 'neutral', 'score': 0.22301319241523743}, {'label': 'disapproval', 'score': 0.14556917548179626}, {'label': 'annoyance', 'score': 0.04532388225197792}, {'label': 'realization', 'score': 0.027814704924821854}]"
NF|||Alone (I’m Free)|||110|||3,NF,Alone (I’m Free),"Lost in the moment, life in a coma
Lyin' around, see my life getting colder
I'm alone, but I go nowhere
Living in a prison in my mind; so scared
I don't wanna be this way, nah
I don't wanna feel this way, nah
I don't wanna die this way, why am I this way?
Wish I had wings so I'd fly away
Nothin' around me, up where the clouds be
I'm the real definition of drowning
My pain and my head keeps pounding
How's he even living in the state he's at?
Left the pain, swear I'd never go back
But it's right here and it's quite clear that it's not leaving
Does anybody hear me?",NF|||Alone (I’m Free)|||110,3,fear,nervousness,sadness,"[{'label': 'fear', 'score': 0.636911928653717}, {'label': 'nervousness', 'score': 0.24271412193775177}, {'label': 'sadness', 'score': 0.14548635482788086}, {'label': 'disappointment', 'score': 0.09287139028310776}, {'label': 'confusion', 'score': 0.06923730671405792}, {'label': 'neutral', 'score': 0.05143604427576065}]"
NF|||Alone (I’m Free)|||110|||4,NF,Alone (I’m Free),"I cannot face this alone (I need You, I need You)
I can't get by on my own (I need You, I need You)
I cannot face this alone (I need You, I need You)
I can't get by on my own (I need You, I need You)",NF|||Alone (I’m Free)|||110,4,disappointment,sadness,disapproval,"[{'label': 'neutral', 'score': 0.26300346851348877}, {'label': 'disappointment', 'score': 0.1909402757883072}, {'label': 'sadness', 'score': 0.16782088577747345}, {'label': 'disapproval', 'score': 0.16536496579647064}, {'label': 'annoyance', 'score': 0.1142328754067421}, {'label': 'desire', 'score': 0.04042968153953552}]"
NF|||Alone (I’m Free)|||110|||5,NF,Alone (I’m Free),"I was a little bit numb, little bit frozen
Kinda hard to see when your eyes ain't open
How you gonna breathe when your sin keeps chokin'
You to the point that you feel hopeless?
Hopin' things will turn around
Kinda hard to fly when you layin' on the ground
Jesus is the only reason any of us breathin'
Yeah, so don't get down
You ain't gotta live your life in the cold
Thinkin' nobody out there knows
What you been through, where you been to
Yeah, you ain't gotta live alone
He's Messiah, He's Creator
There ain't no one out there greater
Forget about them haters, accept Christ and make a change-up
Yeah, 'cause you ain't gotta die this way
Let Him wipe them tears right from your face
Life's a dream
So you better get back on track; in other the words, I'm saying:
Give Him your pain, give Him your hurt
Faith is way more than just going to church
Making your money and going to work
You don't give it to God? You'll watch everything burn, yeah
And this ain't no game
Living without Him is just so insane
People, they livin' for money and fame
Things never change 'cause we living the same
I don't wanna be alone; hate the cold
I'm so broken, I'm so froze
But no longer
'Cause I got my Jesus, and he makes me stronger",NF|||Alone (I’m Free)|||110,5,disappointment,sadness,annoyance,"[{'label': 'neutral', 'score': 0.28335559368133545}, {'label': 'disappointment', 'score': 0.1946645975112915}, {'label': 'sadness', 'score': 0.17910917103290558}, {'label': 'annoyance', 'score': 0.14164133369922638}, {'label': 'disapproval', 'score': 0.08417690545320511}, {'label': 'caring', 'score': 0.07087856531143188}]"
NF|||Alone (I’m Free)|||110|||6,NF,Alone (I’m Free),"Yeah, woo!
I can not face this alone (I need You, Lord, I need You, Lord)
I can't get by on my own (Like the fly what meets the rain, I need You)
I can not face this alone (Alone, I need You)
I can't get by on my own (Lord, I'm here, Lord, I'm here)
Beggin' You, beggin' You, please
I'm down on my knees
I need You, I need You
Ayy, oh, I need You, I need You
Lord, I can't make it without You, make it without You, no
No, Lord, I can't make it without You, make it without You alone
<\Lyric>```",NF|||Alone (I’m Free)|||110,6,desire,annoyance,disapproval,"[{'label': 'neutral', 'score': 0.3337603807449341}, {'label': 'desire', 'score': 0.1572919487953186}, {'label': 'annoyance', 'score': 0.12477768212556839}, {'label': 'disapproval', 'score': 0.08968836069107056}, {'label': 'disappointment', 'score': 0.08035080879926682}, {'label': 'sadness', 'score': 0.05261310189962387}]"
NF|||Reality|||111|||0,NF,Reality,"```
<Artist name> NF <\Artist>
<Song title> Reality <\Song title>
<Lyric> 
Hey, welcome to reality
Yeah
Sometimes, we all get away from that real life
You know sit back and think about, ""What if my life was like this?""
It's crazy
And when you think about it
Kinda like a dream
Yeah, Yeah",NF|||Reality|||111,0,excitement,joy,approval,"[{'label': 'excitement', 'score': 0.3591803312301636}, {'label': 'neutral', 'score': 0.2632504999637604}, {'label': 'joy', 'score': 0.07757727056741714}, {'label': 'approval', 'score': 0.0756097063422203}, {'label': 'surprise', 'score': 0.03726634755730629}, {'label': 'realization', 'score': 0.03376252204179764}]"
NF|||Reality|||111|||1,NF,Reality,"Imagine a life where you ain't got no reason to cry
It ain't hard to tell the truth when there's no reason to lie
Picture everything bad that ever happened to you
Snap it in two then laugh at those that laughin' at you
Imagine your pain disappears like magic
Everything that ever hurt you never happened
Your dad never left, your mom never cried
Your relationships' perfect, and nobody dies
You feel far from reality yet
I do, so I'mma bring reality back
You never met your dad, gone since you was a kid
Matter fact, he left before you even cried in the crib
And you momma always cryin'
Startin' to mess with your head
To the world, you alive
But to yourself, you're dead
Look in the mirror, heart's so full of rejection
So you cock your fist back, then crack your reflection like",NF|||Reality|||111,1,sadness,disappointment,amusement,"[{'label': 'neutral', 'score': 0.704591691493988}, {'label': 'sadness', 'score': 0.14778044819831848}, {'label': 'disappointment', 'score': 0.044757772237062454}, {'label': 'amusement', 'score': 0.03599423170089722}, {'label': 'annoyance', 'score': 0.03580860421061516}, {'label': 'realization', 'score': 0.02881036326289177}]"
NF|||Reality|||111|||2,NF,Reality,"Yeah
I don't like the way that I feel
Lookin' for reality, but this ain't real
What am I supposed to say, yeah
I ain't supposed to feel this way
It's like
Yeah
I don't like the way that I feel
Lookin' for reality, but this ain't real
What am I supposed to say, c'mon
I ain't supposed to feel this way",NF|||Reality|||111,2,disapproval,annoyance,disappointment,"[{'label': 'disapproval', 'score': 0.8207293152809143}, {'label': 'annoyance', 'score': 0.17397715151309967}, {'label': 'neutral', 'score': 0.08174517005681992}, {'label': 'disappointment', 'score': 0.04569319635629654}, {'label': 'anger', 'score': 0.03279411047697067}, {'label': 'confusion', 'score': 0.021822821348905563}]"
NF|||Reality|||111|||3,NF,Reality,"Imagine everyone you knew respected you
Put your name up high when they mentioned you
Never talked about you bad behind your back
And what they say is what they do
And what they are is how they act
Imagine every girl you had never hurt you
And every guy you fell in love with didn't desert you
Every lie on the earth was real
And didn't mind really lettin' out the way they feel
But hold up
Let's slow it down for a minute
Oh no! Lies in your face
I don't get it
What happened? I must have been dreamin' again
Another fake friend in your face playin' pretend
Another liar
Yellin' it ain't nothin' but truth
All cryin', screamin', ""I would never hurt you""
Yeah, like we ain't heard that befo'
You want the truth? What you think I'm rappin' fo' like",NF|||Reality|||111,3,annoyance,confusion,disapproval,"[{'label': 'neutral', 'score': 0.6283859610557556}, {'label': 'annoyance', 'score': 0.14889593422412872}, {'label': 'confusion', 'score': 0.07652327418327332}, {'label': 'disapproval', 'score': 0.05147015303373337}, {'label': 'disappointment', 'score': 0.0424748994410038}, {'label': 'anger', 'score': 0.028544679284095764}]"
NF|||Reality|||111|||4,NF,Reality,"Picture a man that never did nothin' wrong
Got beaten 'til most of His flesh was gone
Put thorns in His head while they laughed and mocked Him
Devil laughin' down in Hell like, ""Yeah, I got Him""
Imagine nails goin' into your palms
Strapped to a cross
Soldiers strechin' your arms
Like a joke, people all gather around
""If you so powerful, then why don't you just come down?""
Your mother cryin' at your feet
Breathe your last breath
You want reality, man that's as real as it gets
The one true God came down to earth to die
Never committed a sin, yet He died for mine
And seems we all so caught up in the crazy life
Die for the world, then we'll know what crazy like
Gotta be blind homie if you can't see it
So think about it next time yeah before you scream it like
<\Lyric>```",NF|||Reality|||111,4,amusement,joy,annoyance,"[{'label': 'neutral', 'score': 0.7982006072998047}, {'label': 'amusement', 'score': 0.1513105183839798}, {'label': 'joy', 'score': 0.024964164942502975}, {'label': 'annoyance', 'score': 0.01827951706945896}, {'label': 'sadness', 'score': 0.007161432411521673}, {'label': 'approval', 'score': 0.006953452713787556}]"
NF|||Moments|||112|||0,NF,Moments,"```
<Artist name> NF <\Artist>
<Song title> Moments <\Song title>
<Lyric> 
Here I come, here I come
There I go, there I go
Yeah, I'm a dreamer (I'm a dreamer)
Here I come, here I come
There I go, there I go
Yeah, I'm a dreamer (I'm a dreamer)",NF|||Moments|||112,0,excitement,approval,joy,"[{'label': 'neutral', 'score': 0.571778416633606}, {'label': 'excitement', 'score': 0.25091105699539185}, {'label': 'approval', 'score': 0.051122959703207016}, {'label': 'joy', 'score': 0.0482051819562912}, {'label': 'realization', 'score': 0.017207009717822075}, {'label': 'surprise', 'score': 0.016033930703997612}]"
NF|||Moments|||112|||1,NF,Moments,"Yeah, you all about the money (Ayy), I'm all about the dreams (Yeah)
All that cash talk, that don't mean a thing to me
See I don't run the streets (Nah), I don't run the hood
I'm spittin' real life, most y'all are Hollywood
I'm comin' with a flow that's crazy (Ayy)
Got your movement from the moments, y'all play me (What?)
Trust me you don't wanna mess with me, baby
I have you runnin' in circles (Ooh)",NF|||Moments|||112,1,approval,annoyance,disapproval,"[{'label': 'neutral', 'score': 0.8117819428443909}, {'label': 'approval', 'score': 0.07517633587121964}, {'label': 'annoyance', 'score': 0.06198490783572197}, {'label': 'disapproval', 'score': 0.02205558307468891}, {'label': 'excitement', 'score': 0.013776782900094986}, {'label': 'anger', 'score': 0.0122618917375803}]"
NF|||Moments|||112|||2,NF,Moments,"Here I come with a flow so fly
Lookin' at me nuts like I lost my mind
Flow's so hot when write these rhymes
I ain't gonna stop, let it pass me by
You too slow, gang, in the rest, gang
With the base, get out of the way
I don't wanna lose you, but
I'm kinda in the mood to, what?
You thinkin' for a minute, homie, that you faster (Faster)
When it come to flow, we both know I already passed ya (Passed ya)
You like an apprentice in this game, I'm like the master (Master)
My lyrics are bullets, and I'm about to blast ya, have ya
Considered the person that you're dealin' with
All y'all ever talk about is how you makin' millions
See, that's the difference between me and you and this rap
Rather have my mama back than stack a hundred stacks
So I don't wanna make a scene but you don't know what it means to me
Grabbin' a mic has filled my dreams, this means everything to me
Basically, it's makin' me develop into what you see
What you see is all o' me, composin' around, so, follow me",NF|||Moments|||112,2,approval,annoyance,realization,"[{'label': 'neutral', 'score': 0.8110687732696533}, {'label': 'approval', 'score': 0.09998255968093872}, {'label': 'annoyance', 'score': 0.08209886401891708}, {'label': 'realization', 'score': 0.011893036775290966}, {'label': 'anger', 'score': 0.010617936961352825}, {'label': 'admiration', 'score': 0.009477978572249413}]"
NF|||Moments|||112|||3,NF,Moments,"This is the moment of your life
You better grab it while you got the chance to
This is the moment of your life
You do what you wanna, I'ma do what I have to
Got me sayin'
Hey, hey, hey
And you got me sayin'
Hey, hey, hey
And you got me sayin'",NF|||Moments|||112,3,approval,caring,annoyance,"[{'label': 'neutral', 'score': 0.8894575834274292}, {'label': 'approval', 'score': 0.059191346168518066}, {'label': 'caring', 'score': 0.025795167312026024}, {'label': 'annoyance', 'score': 0.010161161422729492}, {'label': 'optimism', 'score': 0.0087349321693182}, {'label': 'realization', 'score': 0.005702521186321974}]"
NF|||Moments|||112|||4,NF,Moments,"Bob your head (Bob your head)
Get in the zone (Get in the zone)
Yeah, give it your all, just lose control
Another shot to prove all, you could extol
That's why I stay focused and keep my heart with the Lord
Tonight's make or break, what's yours to take
A moment of destiny, a moment of pain
I'll move the pace, no time to waste
Mind the line, how to win, let me demonstrate
Now take ambition, a moment's given
Have a heart that isn't finished
Slapped in the face, them heartless critics
Ha, now you with me
The things you say I never do
What else will I have to put with you?
Nevermind, let me take you back to school
Let me show you apes a thing or two
Fight for existence like black or blue
Mind the ball game and you'll get a clue
Head about to bust like you blow a fuse
Pay attention, don't get confused
To be the best, you can never rest
So we'll call it good cause you make the rest
Yeah, my heart's full of dreams that you can't accept
Came through the side, I got nothin' left
But I'm fine
I got my pride
I got my mind
That's all I need
I'm settin' bombs
Sorry, I got my self-esteem",NF|||Moments|||112,4,remorse,approval,caring,"[{'label': 'neutral', 'score': 0.20955228805541992}, {'label': 'remorse', 'score': 0.15548788011074066}, {'label': 'approval', 'score': 0.10452432185411453}, {'label': 'caring', 'score': 0.10019711405038834}, {'label': 'sadness', 'score': 0.09390024095773697}, {'label': 'disappointment', 'score': 0.06937523931264877}]"
NF|||Moments|||112|||5,NF,Moments,"Here I come, here I come
There I go, there I go
Yeah, I'm a dreamer (I'm a dreamer)
Here I come, here I come
There I go, there I go
Yeah, I'm a dreamer (I'm a dreamer)
I'm a dreamer
Yeah, I'm a dreamer yeah (I'm a dreamer)
Oh, yeah, oh (I'm a dreamer)
<\Lyric>```",NF|||Moments|||112,5,excitement,approval,joy,"[{'label': 'neutral', 'score': 0.5963676571846008}, {'label': 'excitement', 'score': 0.20051856338977814}, {'label': 'approval', 'score': 0.06232322379946709}, {'label': 'joy', 'score': 0.04419969022274017}, {'label': 'realization', 'score': 0.019998302683234215}, {'label': 'surprise', 'score': 0.015582550317049026}]"
