id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
OneRepublic|||Too Easy|||117|||2,OneRepublic,Too Easy,"Sinking in the sand of time
A measurable bind, I'll be fine
I'll burn a fire above the air
So Heaven is still on my side",OneRepublic|||Too Easy|||117,2,approval,optimism,caring,"[{'label': 'neutral', 'score': 0.7841048836708069}, {'label': 'approval', 'score': 0.13141483068466187}, {'label': 'optimism', 'score': 0.03751488775014877}, {'label': 'caring', 'score': 0.016257910057902336}, {'label': 'joy', 'score': 0.012029159814119339}, {'label': 'realization', 'score': 0.008439966477453709}]"
OneRepublic|||Too Easy|||117|||3,OneRepublic,Too Easy,"Hell is here tonight
No more alibis
It's too easy, it's too easy for you
It's too easy, it's too easy for you",OneRepublic|||Too Easy|||117,3,approval,joy,excitement,"[{'label': 'neutral', 'score': 0.5611073970794678}, {'label': 'approval', 'score': 0.4249824583530426}, {'label': 'joy', 'score': 0.029253195971250534}, {'label': 'excitement', 'score': 0.012862076982855797}, {'label': 'realization', 'score': 0.01060997974127531}, {'label': 'optimism', 'score': 0.009401428513228893}]"
OneRepublic|||Too Easy|||117|||4,OneRepublic,Too Easy,"Autumn wind turns again
The days are warm, start to fade
<\Lyric>```",OneRepublic|||Too Easy|||117,4,realization,disappointment,sadness,"[{'label': 'neutral', 'score': 0.6569472551345825}, {'label': 'realization', 'score': 0.12981262803077698}, {'label': 'disappointment', 'score': 0.08650597929954529}, {'label': 'sadness', 'score': 0.08220885694026947}, {'label': 'approval', 'score': 0.03834250569343567}, {'label': 'annoyance', 'score': 0.018497025594115257}]"
OneRepublic|||Shout|||121|||0,OneRepublic,Shout,"```
<Artist name> OneRepublic <\Artist>
<Song title> Shout <\Song title>
<Lyric> 
In violent times
You shouldn't have to sell your soul
In black and white
They really, really ought to know
Those one track minds
That took you for a working boy
Kiss them goodbye
You shouldn't have to jump for joy
You shouldn't have to shout",OneRepublic|||Shout|||121,0,disapproval,annoyance,approval,"[{'label': 'neutral', 'score': 0.8072535991668701}, {'label': 'disapproval', 'score': 0.07785872370004654}, {'label': 'annoyance', 'score': 0.04485668987035751}, {'label': 'approval', 'score': 0.0239077340811491}, {'label': 'joy', 'score': 0.022821879014372826}, {'label': 'anger', 'score': 0.012459899298846722}]"
OneRepublic|||Shout|||121|||1,OneRepublic,Shout,"Shout, shout, let it all out
These are the things I can do without
Come on, I'm talking to you, come on
<\Lyric>```",OneRepublic|||Shout|||121,1,approval,optimism,realization,"[{'label': 'neutral', 'score': 0.6318643093109131}, {'label': 'approval', 'score': 0.3610553741455078}, {'label': 'optimism', 'score': 0.051508862525224686}, {'label': 'realization', 'score': 0.017131222411990166}, {'label': 'caring', 'score': 0.015583106316626072}, {'label': 'annoyance', 'score': 0.0067202006466686726}]"
OneRepublic|||Wanted (String Mix)|||123|||0,OneRepublic,Wanted (String Mix),"```
<Artist name> OneRepublic <\Artist>
<Song title> Wanted (String Mix) <\Song title>
<Lyric> 
She said, ""Every time I close my eyes I feel like I could disappear
(Disappear)
I could overflow an ocean with the cavalcade of all my tears
(All my tears)
And I know I sound dramatic, but that's just how it feels"" (It feels)
She said, ""I'm holdin' to the notion that I'll find something real""",OneRepublic|||Wanted (String Mix)|||123,0,approval,realization,optimism,"[{'label': 'neutral', 'score': 0.9059635400772095}, {'label': 'approval', 'score': 0.05512527376413345}, {'label': 'realization', 'score': 0.03840941563248634}, {'label': 'optimism', 'score': 0.010097257792949677}, {'label': 'annoyance', 'score': 0.006661552935838699}, {'label': 'disappointment', 'score': 0.004595167934894562}]"
OneRepublic|||Wanted (String Mix)|||123|||1,OneRepublic,Wanted (String Mix),"Yeah, I just want to be wanted, oh
I could use a little love sometimes
I just need to be needed, oh
Like to know I'm crossin' someone's mind
I just wanna be someone that somebody needs
I just wanna be more than a drop in the sea
I just wanna be",OneRepublic|||Wanted (String Mix)|||123,1,desire,love,approval,"[{'label': 'desire', 'score': 0.786046028137207}, {'label': 'neutral', 'score': 0.08799230307340622}, {'label': 'love', 'score': 0.06200182065367699}, {'label': 'approval', 'score': 0.045059267431497574}, {'label': 'optimism', 'score': 0.03129027783870697}, {'label': 'caring', 'score': 0.022197455167770386}]"
OneRepublic|||Wanted (String Mix)|||123|||2,OneRepublic,Wanted (String Mix),"She said, ""I'm countin' up my karma and I think it's time to cash it in (Cash it in)
So tired of livin' in a shadow of a mountain of what might've been (Might've been)
And I know I sound dramatic, but that's just how it feels
I've been looking for somebody to tell me that I'm real""",OneRepublic|||Wanted (String Mix)|||123,2,disappointment,annoyance,desire,"[{'label': 'neutral', 'score': 0.4821167588233948}, {'label': 'disappointment', 'score': 0.2327389419078827}, {'label': 'annoyance', 'score': 0.17886945605278015}, {'label': 'desire', 'score': 0.044576309621334076}, {'label': 'sadness', 'score': 0.029773645102977753}, {'label': 'realization', 'score': 0.029348144307732582}]"
OneRepublic|||Wanted (String Mix)|||123|||3,OneRepublic,Wanted (String Mix),"I just wanna to be wanted (Oh)
I could use a little love sometimes
I just need to be needed (Oh)
Like to know I'm crossin' someone's mind
I just wanna be someone that somebody needs
I just wanna be more than a drop in the sea",OneRepublic|||Wanted (String Mix)|||123,3,desire,love,optimism,"[{'label': 'desire', 'score': 0.8029270768165588}, {'label': 'neutral', 'score': 0.1102961003780365}, {'label': 'love', 'score': 0.03644886240363121}, {'label': 'optimism', 'score': 0.032705213874578476}, {'label': 'approval', 'score': 0.025741096585989}, {'label': 'caring', 'score': 0.01810407266020775}]"
OneRepublic|||Wanted (String Mix)|||123|||4,OneRepublic,Wanted (String Mix),"I just wanna to be wanted
Oh yeah
We just wanna be wanted
Ooh",OneRepublic|||Wanted (String Mix)|||123,4,desire,approval,optimism,"[{'label': 'desire', 'score': 0.77118980884552}, {'label': 'neutral', 'score': 0.15110808610916138}, {'label': 'approval', 'score': 0.0314306803047657}, {'label': 'optimism', 'score': 0.015718184411525726}, {'label': 'excitement', 'score': 0.014869500882923603}, {'label': 'annoyance', 'score': 0.01343583781272173}]"
OneRepublic|||Wanted (String Mix)|||123|||5,OneRepublic,Wanted (String Mix),"I just wanna be wanted
I could use a little love sometimes
I just need to be needed
Like to know I'm crossin' someone's mind
<\Lyric>```",OneRepublic|||Wanted (String Mix)|||123,5,desire,love,optimism,"[{'label': 'desire', 'score': 0.7629770040512085}, {'label': 'neutral', 'score': 0.10694879293441772}, {'label': 'love', 'score': 0.08333809673786163}, {'label': 'optimism', 'score': 0.03250628709793091}, {'label': 'approval', 'score': 0.028887908905744553}, {'label': 'caring', 'score': 0.026464644819498062}]"
OneRepublic|||Someday (from One Night In Malibu)|||124|||0,OneRepublic,Someday (from One Night In Malibu),"```
<Artist name> OneRepublic <\Artist>
<Song title> Someday (from One Night In Malibu) <\Song title>
<Lyric> 
Some days, I'm treadin' the water
And feel like it's gettin' deep
Some nights, I drown in the weight
Of the things that I think I need
Sometimes, I feel incomplete, yeah
But you always say to me, say to me",OneRepublic|||Someday (from One Night In Malibu)|||124,0,disappointment,sadness,realization,"[{'label': 'neutral', 'score': 0.6725345253944397}, {'label': 'disappointment', 'score': 0.1675046682357788}, {'label': 'sadness', 'score': 0.13184557855129242}, {'label': 'realization', 'score': 0.05395234376192093}, {'label': 'annoyance', 'score': 0.036949239671230316}, {'label': 'approval', 'score': 0.02455775812268257}]"
OneRepublic|||Someday (from One Night In Malibu)|||124|||1,OneRepublic,Someday (from One Night In Malibu),"Oh, you say someday, when we're older
We'll be shinin' like we're gold
Yeah, won't we? (Won't we?) Won't we? (Won't we?)
Yeah, someday, when we're older
I'll be yours and you'll be mine
Babe, happy (Happy), happy
Oh, you say somеday, when we're oldеr
We won't worry 'bout the things
That we don't need (We don't need), we don't need (Oh)
Yeah, one day, down the line
Before we both run out of time, you're gonna see
That someday, we'll be all that we need",OneRepublic|||Someday (from One Night In Malibu)|||124,1,approval,joy,optimism,"[{'label': 'neutral', 'score': 0.680140495300293}, {'label': 'approval', 'score': 0.0513695664703846}, {'label': 'joy', 'score': 0.04613533988595009}, {'label': 'optimism', 'score': 0.04157387837767601}, {'label': 'curiosity', 'score': 0.03713880479335785}, {'label': 'confusion', 'score': 0.018581118434667587}]"
OneRepublic|||Someday (from One Night In Malibu)|||124|||2,OneRepublic,Someday (from One Night In Malibu),"Someday, we'll be all that we need",OneRepublic|||Someday (from One Night In Malibu)|||124,2,desire,optimism,approval,"[{'label': 'neutral', 'score': 0.48072388768196106}, {'label': 'desire', 'score': 0.2777405381202698}, {'label': 'optimism', 'score': 0.2123364508152008}, {'label': 'approval', 'score': 0.02801804430782795}, {'label': 'excitement', 'score': 0.01413395069539547}, {'label': 'joy', 'score': 0.010741145350039005}]"
OneRepublic|||Someday (from One Night In Malibu)|||124|||3,OneRepublic,Someday (from One Night In Malibu),"I've been the best, been the worst
Been a ghost in a crowded room (Oh, yeah-yeah-yeah-yeah-yeah)
I took a chance, took a turn
Took a dive, and it led to you (Oh, yeah-yeah-yeah-yeah-yeah)
So many times that I wish
We could be anywhere but here
So many times that I wish
I could see what you see so clear, so clear",OneRepublic|||Someday (from One Night In Malibu)|||124,3,desire,admiration,disappointment,"[{'label': 'desire', 'score': 0.6060878038406372}, {'label': 'admiration', 'score': 0.189865380525589}, {'label': 'disappointment', 'score': 0.10885509848594666}, {'label': 'annoyance', 'score': 0.08821149915456772}, {'label': 'disgust', 'score': 0.055627692490816116}, {'label': 'neutral', 'score': 0.02359192632138729}]"
OneRepublic|||Someday (from One Night In Malibu)|||124|||4,OneRepublic,Someday (from One Night In Malibu),"Oh, you say someday, when we're older
We'll be shinin' like we're gold
Yeah, won't we? (Won't we?) Won't we? (Won't we?) Yeah
Yeah, someday, when we're older
I'll be yours and you'll be mine
Babe, happy (Happy), happy
Oh, you say someday, when we're older
We won't worry 'bout the things
That we don't need (We don't need), we don't need (Oh)
Yeah, one day, down the line
Before we both run out of time, you're gonna see
That someday, we'll be all that we need",OneRepublic|||Someday (from One Night In Malibu)|||124,4,joy,optimism,approval,"[{'label': 'neutral', 'score': 0.6544358730316162}, {'label': 'joy', 'score': 0.052581965923309326}, {'label': 'optimism', 'score': 0.04814526438713074}, {'label': 'approval', 'score': 0.042967021465301514}, {'label': 'curiosity', 'score': 0.0319962240755558}, {'label': 'excitement', 'score': 0.020333170890808105}]"
OneRepublic|||Someday (from One Night In Malibu)|||124|||5,OneRepublic,Someday (from One Night In Malibu),"Oh, you say someday, when we're older
We'll be shinin' like we're gold
Yeah, won't we? Won't we?
Mm, someday, down the line
Before we both run out of time, you're gonna see
That someday, we'll be all that we need
<\Lyric>```",OneRepublic|||Someday (from One Night In Malibu)|||124,5,curiosity,optimism,confusion,"[{'label': 'neutral', 'score': 0.6640862226486206}, {'label': 'curiosity', 'score': 0.19742809236049652}, {'label': 'optimism', 'score': 0.09123905748128891}, {'label': 'confusion', 'score': 0.06828663498163223}, {'label': 'approval', 'score': 0.04127034172415733}, {'label': 'realization', 'score': 0.012550603598356247}]"
OneRepublic|||Lose Somebody (from One Night In Malibu)|||125|||0,OneRepublic,Lose Somebody (from One Night In Malibu),"```
<Artist name> OneRepublic <\Artist>
<Song title> Lose Somebody (from One Night In Malibu) <\Song title>
<Lyric> 
It's a classic me mistake
Someone gives me love, and I throw it all away
Tell me, have I gone insane?
Talkin’ to myself, but I don't know what to say",OneRepublic|||Lose Somebody (from One Night In Malibu)|||125,0,confusion,love,disappointment,"[{'label': 'confusion', 'score': 0.47322753071784973}, {'label': 'love', 'score': 0.2515367865562439}, {'label': 'disappointment', 'score': 0.1737995594739914}, {'label': 'annoyance', 'score': 0.16015863418579102}, {'label': 'curiosity', 'score': 0.13619466125965118}, {'label': 'sadness', 'score': 0.11386112123727798}]"
OneRepublic|||Lose Somebody (from One Night In Malibu)|||125|||1,OneRepublic,Lose Somebody (from One Night In Malibu),"'Cause you let go
And now I’m holdin' on
I guess you don't know what you got
Until it's gone",OneRepublic|||Lose Somebody (from One Night In Malibu)|||125,1,realization,approval,confusion,"[{'label': 'neutral', 'score': 0.9393221735954285}, {'label': 'realization', 'score': 0.022332588210701942}, {'label': 'approval', 'score': 0.01787787675857544}, {'label': 'confusion', 'score': 0.01640584133565426}, {'label': 'disapproval', 'score': 0.00942431204020977}, {'label': 'annoyance', 'score': 0.007538127712905407}]"
OneRepublic|||Lose Somebody (from One Night In Malibu)|||125|||2,OneRepublic,Lose Somebody (from One Night In Malibu),"Sometimes, you gotta lose somebody
Just to find out you really love someone
Oh, and I do, and I do, and I do, yeah
Sometimes, you gotta lose somebody
Just to find out you really love someone
Oh, yeah
Sometimes, you gotta lose somebody",OneRepublic|||Lose Somebody (from One Night In Malibu)|||125,2,love,sadness,realization,"[{'label': 'love', 'score': 0.3992850184440613}, {'label': 'sadness', 'score': 0.272638201713562}, {'label': 'neutral', 'score': 0.19267700612545013}, {'label': 'realization', 'score': 0.0641181617975235}, {'label': 'surprise', 'score': 0.045779529958963394}, {'label': 'disappointment', 'score': 0.040317073464393616}]"
OneRepublic|||Lose Somebody (from One Night In Malibu)|||125|||3,OneRepublic,Lose Somebody (from One Night In Malibu),"So don't tell me it's too late
Hearts are made to bend
Baby, please don't let me break, yeah
I knew I should've stayed
’Cause now, you’re movin' on
And I don’t know what to say",OneRepublic|||Lose Somebody (from One Night In Malibu)|||125,3,confusion,annoyance,disappointment,"[{'label': 'confusion', 'score': 0.3002025783061981}, {'label': 'annoyance', 'score': 0.24426837265491486}, {'label': 'neutral', 'score': 0.2207251638174057}, {'label': 'disappointment', 'score': 0.09386048465967178}, {'label': 'disapproval', 'score': 0.08269479870796204}, {'label': 'realization', 'score': 0.0687982589006424}]"
OneRepublic|||Lose Somebody (from One Night In Malibu)|||125|||4,OneRepublic,Lose Somebody (from One Night In Malibu),"'Cause you let go (Yeah, you let go)
And now I'm holdin' on (I’m holdin' on)
I guess you don't know what you got
Until it's gone",OneRepublic|||Lose Somebody (from One Night In Malibu)|||125,4,realization,approval,confusion,"[{'label': 'neutral', 'score': 0.9180570840835571}, {'label': 'realization', 'score': 0.04803062975406647}, {'label': 'approval', 'score': 0.01916312798857689}, {'label': 'confusion', 'score': 0.018003573641180992}, {'label': 'disappointment', 'score': 0.01044466346502304}, {'label': 'disapproval', 'score': 0.009319905191659927}]"
OneRepublic|||Lose Somebody (from One Night In Malibu)|||125|||5,OneRepublic,Lose Somebody (from One Night In Malibu),"Sometimes, you gotta lose somebody
Just to find out you really love someone
Oh, and I do, and I do, and I do, yeah
Sometimes, you gotta lose somebody (Somebody)
Just to find out you really love someone
Oh, yeah
Sometimes, you gotta lose somebody",OneRepublic|||Lose Somebody (from One Night In Malibu)|||125,5,love,sadness,realization,"[{'label': 'love', 'score': 0.5526224374771118}, {'label': 'sadness', 'score': 0.24584467709064484}, {'label': 'neutral', 'score': 0.1496630609035492}, {'label': 'realization', 'score': 0.05956050381064415}, {'label': 'surprise', 'score': 0.05019127205014229}, {'label': 'disappointment', 'score': 0.04320021718740463}]"
OneRepublic|||Lose Somebody (from One Night In Malibu)|||125|||6,OneRepublic,Lose Somebody (from One Night In Malibu),"Hey yeah, hey yeah, hey yeah
Sometimes, you gotta lose somebody, yeah
Hey yeah, hey yeah, hey yeah
Sometimes, you gotta lose somebody, yeah
Hey yeah, hey yeah, hey yeah
Sometimes, you gotta lose somebody, yeah
Hey yeah, hey yeah, hey yeah
Sometimes, you gotta lose somebody, yeah",OneRepublic|||Lose Somebody (from One Night In Malibu)|||125,6,realization,sadness,disappointment,"[{'label': 'neutral', 'score': 0.6827217936515808}, {'label': 'realization', 'score': 0.10375366359949112}, {'label': 'sadness', 'score': 0.07239439338445663}, {'label': 'disappointment', 'score': 0.06445416063070297}, {'label': 'approval', 'score': 0.06370840966701508}, {'label': 'confusion', 'score': 0.023155106231570244}]"
OneRepublic|||Lose Somebody (from One Night In Malibu)|||125|||7,OneRepublic,Lose Somebody (from One Night In Malibu),"Hey yeah, hey yeah, hey yeah
Hey yeah, hey yeah, hey yeah
Hey yeah, hey yeah, hey yeah
Hey yeah, hey yeah, hey yeah
Ooh, ooh
You gotta lose some
You gotta lose somebody
<\Lyric>```",OneRepublic|||Lose Somebody (from One Night In Malibu)|||125,7,disappointment,sadness,realization,"[{'label': 'neutral', 'score': 0.5567929148674011}, {'label': 'disappointment', 'score': 0.16463309526443481}, {'label': 'sadness', 'score': 0.14354899525642395}, {'label': 'realization', 'score': 0.10513434559106827}, {'label': 'annoyance', 'score': 0.035879138857126236}, {'label': 'surprise', 'score': 0.024525830522179604}]"
OneRepublic|||Take me out|||126|||0,OneRepublic,Take me out,"```
<Artist name> OneRepublic <\Artist>
<Song title> Take me out <\Song title>
<Lyric> 
So if you're lonely
You know I'm here waiting for you
I'm just a cross-hair
I'm just a shot away from you",OneRepublic|||Take me out|||126,0,caring,desire,optimism,"[{'label': 'neutral', 'score': 0.704397976398468}, {'label': 'caring', 'score': 0.28563621640205383}, {'label': 'desire', 'score': 0.02696579322218895}, {'label': 'optimism', 'score': 0.023995831608772278}, {'label': 'approval', 'score': 0.023320073261857033}, {'label': 'sadness', 'score': 0.013142800889909267}]"
OneRepublic|||Take me out|||126|||1,OneRepublic,Take me out,"And if you leave here
You leave me broken, shattered I lie
I'm just a cross-hair
I'm just a shot, then we can die
Aah...",OneRepublic|||Take me out|||126,1,sadness,fear,amusement,"[{'label': 'neutral', 'score': 0.5280870199203491}, {'label': 'sadness', 'score': 0.17851319909095764}, {'label': 'fear', 'score': 0.03125596418976784}, {'label': 'amusement', 'score': 0.02699020691215992}, {'label': 'realization', 'score': 0.023053281009197235}, {'label': 'annoyance', 'score': 0.02187049761414528}]"
OneRepublic|||Take me out|||126|||2,OneRepublic,Take me out,I know I won't be leavin' here with you,OneRepublic|||Take me out|||126,2,disapproval,approval,annoyance,"[{'label': 'neutral', 'score': 0.9244441986083984}, {'label': 'disapproval', 'score': 0.05265772342681885}, {'label': 'approval', 'score': 0.024906093254685402}, {'label': 'annoyance', 'score': 0.020145796239376068}, {'label': 'realization', 'score': 0.013322709128260612}, {'label': 'disappointment', 'score': 0.007444252725690603}]"
OneRepublic|||Take me out|||126|||3,OneRepublic,Take me out,"I say don't you know
You say you don't know
I say... take me out!",OneRepublic|||Take me out|||126,3,annoyance,anger,disapproval,"[{'label': 'neutral', 'score': 0.8129745721817017}, {'label': 'annoyance', 'score': 0.1247997060418129}, {'label': 'anger', 'score': 0.09736696630716324}, {'label': 'disapproval', 'score': 0.016268622130155563}, {'label': 'curiosity', 'score': 0.006080887746065855}, {'label': 'amusement', 'score': 0.005775540601462126}]"
OneRepublic|||Take me out|||126|||4,OneRepublic,Take me out,"I say you don't show
Don't move, time is slow
I say... take me out!",OneRepublic|||Take me out|||126,4,annoyance,anger,disapproval,"[{'label': 'neutral', 'score': 0.7675426006317139}, {'label': 'annoyance', 'score': 0.18351499736309052}, {'label': 'anger', 'score': 0.06929673254489899}, {'label': 'disapproval', 'score': 0.042556557804346085}, {'label': 'approval', 'score': 0.009230217896401882}, {'label': 'disappointment', 'score': 0.009035974740982056}]"
OneRepublic|||Take me out|||126|||5,OneRepublic,Take me out,"I say you don't know
You say you don't go
I say... take me out!",OneRepublic|||Take me out|||126,5,annoyance,anger,disapproval,"[{'label': 'neutral', 'score': 0.8455786108970642}, {'label': 'annoyance', 'score': 0.1143324077129364}, {'label': 'anger', 'score': 0.0590185783803463}, {'label': 'disapproval', 'score': 0.021416161209344864}, {'label': 'amusement', 'score': 0.005201585125178099}, {'label': 'approval', 'score': 0.004961273167282343}]"
OneRepublic|||Take me out|||126|||6,OneRepublic,Take me out,"If I move, this could die
Eyes move, this can die
I want you... to take me out!
I know I won't be leaving here with you
Oh, I know I won't be leaving here
I know I won't be leaving here with you
I know I won't be leaving here with you",OneRepublic|||Take me out|||126,6,realization,disapproval,desire,"[{'label': 'neutral', 'score': 0.6001933813095093}, {'label': 'realization', 'score': 0.0577758327126503}, {'label': 'disapproval', 'score': 0.05777523294091225}, {'label': 'desire', 'score': 0.04359675198793411}, {'label': 'annoyance', 'score': 0.030097221955657005}, {'label': 'sadness', 'score': 0.029347317293286324}]"
OneRepublic|||Take me out|||126|||7,OneRepublic,Take me out,"If I wane, this could die
I wait, this could die
I want you to take me out",OneRepublic|||Take me out|||126,7,desire,annoyance,sadness,"[{'label': 'neutral', 'score': 0.7195790410041809}, {'label': 'desire', 'score': 0.17886056005954742}, {'label': 'annoyance', 'score': 0.02814321219921112}, {'label': 'sadness', 'score': 0.013743826188147068}, {'label': 'optimism', 'score': 0.012553843669593334}, {'label': 'disappointment', 'score': 0.012552483007311821}]"
OneRepublic|||Take me out|||126|||8,OneRepublic,Take me out,"If I move, this could die
Eyes move, this can die
Come on... take me out!",OneRepublic|||Take me out|||126,8,annoyance,approval,fear,"[{'label': 'neutral', 'score': 0.9395044445991516}, {'label': 'annoyance', 'score': 0.010754595510661602}, {'label': 'approval', 'score': 0.009812873788177967}, {'label': 'fear', 'score': 0.008684065192937851}, {'label': 'optimism', 'score': 0.007860603742301464}, {'label': 'sadness', 'score': 0.006951529067009687}]"
OneRepublic|||Take me out|||126|||9,OneRepublic,Take me out,"I know I won't be leaving here with you
Oh, I know I won't be leaving here
I know I won't be leaving here with you
I know I won't be leaving here with you
<\Lyric>```",OneRepublic|||Take me out|||126,9,realization,disapproval,disappointment,"[{'label': 'neutral', 'score': 0.6325988173484802}, {'label': 'realization', 'score': 0.20196355879306793}, {'label': 'disapproval', 'score': 0.09205564111471176}, {'label': 'disappointment', 'score': 0.04097450524568558}, {'label': 'sadness', 'score': 0.029535947367548943}, {'label': 'surprise', 'score': 0.023827960714697838}]"
OneRepublic|||Crazy|||127|||0,OneRepublic,Crazy,"```
<Artist name> OneRepublic <\Artist>
<Song title> Crazy <\Song title>
<Lyric> 
I remember when
I remember, I remember when I lost my mind
But there was something so pleasant about that place
Even your emotions had an echo
In so much space",OneRepublic|||Crazy|||127,0,joy,realization,approval,"[{'label': 'joy', 'score': 0.6371880173683167}, {'label': 'realization', 'score': 0.18222860991954803}, {'label': 'approval', 'score': 0.14913488924503326}, {'label': 'neutral', 'score': 0.10415898263454437}, {'label': 'admiration', 'score': 0.07628742605447769}, {'label': 'relief', 'score': 0.056890543550252914}]"
OneRepublic|||Crazy|||127|||1,OneRepublic,Crazy,"And when you're out there, without care
Yeah, I was out of touch
But it wasn't because I didn't know enough
I just knew too much",OneRepublic|||Crazy|||127,1,disappointment,realization,sadness,"[{'label': 'neutral', 'score': 0.5471639633178711}, {'label': 'disappointment', 'score': 0.21990905702114105}, {'label': 'realization', 'score': 0.14218901097774506}, {'label': 'sadness', 'score': 0.06014041230082512}, {'label': 'annoyance', 'score': 0.04895199462771416}, {'label': 'disapproval', 'score': 0.043131209909915924}]"
OneRepublic|||Crazy|||127|||2,OneRepublic,Crazy,"Does that make me crazy?
Does that make me crazy?
Does that make me crazy?
Possibly",OneRepublic|||Crazy|||127,2,curiosity,excitement,confusion,"[{'label': 'curiosity', 'score': 0.6353443264961243}, {'label': 'excitement', 'score': 0.28535404801368713}, {'label': 'confusion', 'score': 0.14274625480175018}, {'label': 'neutral', 'score': 0.08657699823379517}, {'label': 'surprise', 'score': 0.03480539843440056}, {'label': 'joy', 'score': 0.028704332187771797}]"
OneRepublic|||Crazy|||127|||3,OneRepublic,Crazy,"And I hope that you are having
The time of your life
But think twice
That's my only advice",OneRepublic|||Crazy|||127,3,optimism,caring,approval,"[{'label': 'optimism', 'score': 0.8580474853515625}, {'label': 'caring', 'score': 0.37010881304740906}, {'label': 'neutral', 'score': 0.05350828543305397}, {'label': 'approval', 'score': 0.051594819873571396}, {'label': 'desire', 'score': 0.04905468970537186}, {'label': 'gratitude', 'score': 0.02528976835310459}]"
OneRepublic|||Crazy|||127|||4,OneRepublic,Crazy,"Come on now, who do you
Who do you, who do you, who do you think you are?
Ha ha ha, bless your soul
You really think you're in control?
Well, I think you're crazy
I think you're crazy
I think you're crazy
Just like me",OneRepublic|||Crazy|||127,4,amusement,curiosity,joy,"[{'label': 'amusement', 'score': 0.9162620306015015}, {'label': 'curiosity', 'score': 0.11128903925418854}, {'label': 'joy', 'score': 0.06918101757764816}, {'label': 'admiration', 'score': 0.048330944031476974}, {'label': 'neutral', 'score': 0.046837396919727325}, {'label': 'approval', 'score': 0.03376363590359688}]"
OneRepublic|||Crazy|||127|||5,OneRepublic,Crazy,"My heroes had the heart
To lose their lives out on a limb
And all I remember
Is thinking, I want to be like them",OneRepublic|||Crazy|||127,5,desire,admiration,sadness,"[{'label': 'desire', 'score': 0.5685502886772156}, {'label': 'neutral', 'score': 0.3279186189174652}, {'label': 'admiration', 'score': 0.03949442878365517}, {'label': 'sadness', 'score': 0.03892633318901062}, {'label': 'approval', 'score': 0.03287162631750107}, {'label': 'disappointment', 'score': 0.02781301736831665}]"
OneRepublic|||Crazy|||127|||6,OneRepublic,Crazy,"Ever since I was little
Ever since I was little it looked like fun
And it's no coincidence I've come...
And I can die when I'm done",OneRepublic|||Crazy|||127,6,joy,amusement,approval,"[{'label': 'joy', 'score': 0.7378854751586914}, {'label': 'amusement', 'score': 0.26595568656921387}, {'label': 'neutral', 'score': 0.06792008131742477}, {'label': 'approval', 'score': 0.04353629797697067}, {'label': 'excitement', 'score': 0.037913013249635696}, {'label': 'realization', 'score': 0.023459604009985924}]"
OneRepublic|||Crazy|||127|||7,OneRepublic,Crazy,"But maybe I'm crazy
Maybe you're crazy
Maybe we're crazy
Probably...
<\Lyric>```",OneRepublic|||Crazy|||127,7,confusion,curiosity,excitement,"[{'label': 'confusion', 'score': 0.3033978044986725}, {'label': 'neutral', 'score': 0.19010965526103973}, {'label': 'curiosity', 'score': 0.18763244152069092}, {'label': 'excitement', 'score': 0.0984158143401146}, {'label': 'optimism', 'score': 0.0505923330783844}, {'label': 'amusement', 'score': 0.04778587073087692}]"
OneRepublic|||Secrets (from One Night In Malibu)|||130|||0,OneRepublic,Secrets (from One Night In Malibu),"```
<Artist name> OneRepublic <\Artist>
<Song title> Secrets (from One Night In Malibu) <\Song title>
<Lyric> 
I need another story
Something to get off my chest
My life gets kinda boring
Need something that I can confess
'Til all my sleeves are stained red
From all the truth that I've said
Come by it honestly I swear
Thought you saw me wink, no
I've been on the brink, so",OneRepublic|||Secrets (from One Night In Malibu)|||130,0,disappointment,sadness,annoyance,"[{'label': 'disappointment', 'score': 0.4070575535297394}, {'label': 'neutral', 'score': 0.3046967387199402}, {'label': 'sadness', 'score': 0.2605365812778473}, {'label': 'annoyance', 'score': 0.09743446111679077}, {'label': 'desire', 'score': 0.05954442918300629}, {'label': 'realization', 'score': 0.03051336109638214}]"
OneRepublic|||Secrets (from One Night In Malibu)|||130|||1,OneRepublic,Secrets (from One Night In Malibu),"Tell me what you want to hear
Something that will light those ears
I'm sick of all the insincere
I'm gonna give all my secrets away
This time
Don't need another perfect lie
Don't care if critics ever jump in line
I'm gonna give all my sеcrets away",OneRepublic|||Secrets (from One Night In Malibu)|||130,1,annoyance,disappointment,anger,"[{'label': 'neutral', 'score': 0.35762056708335876}, {'label': 'annoyance', 'score': 0.3508983552455902}, {'label': 'disappointment', 'score': 0.06838765740394592}, {'label': 'anger', 'score': 0.06218428164720535}, {'label': 'disapproval', 'score': 0.039656903594732285}, {'label': 'curiosity', 'score': 0.02919033356010914}]"
