id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Lupe Fiasco|||City of the Year|||174|||1,Lupe Fiasco,City of the Year,"City of the year, city of the year, that's where I'm from
City of the year, city of the year, they don't want none
City of the year, city of the year, them hoes can't come
Go hard or go home, I'm turnt up in the 'Go zone
City of the year",Lupe Fiasco|||City of the Year|||174,1,disapproval,annoyance,approval,"[{'label': 'neutral', 'score': 0.9252485036849976}, {'label': 'disapproval', 'score': 0.052056506276130676}, {'label': 'annoyance', 'score': 0.018334006890654564}, {'label': 'approval', 'score': 0.014153584837913513}, {'label': 'realization', 'score': 0.010737563483417034}, {'label': 'disappointment', 'score': 0.009131775237619877}]"
Lupe Fiasco|||City of the Year|||174|||2,Lupe Fiasco,City of the Year,"Ayy, born in the middle of the West
Lil' nigga, livin' in the middle of death
Raised 'round killers, that's why little impress
I'm sorry white folks, if it sound I'm a little oppressed
And I'm sorry, my niggas, but I think you the best
You don't need no Khaled, 'cause that's on me, valid
Let me push my brother, we don't need no malice
Niggas raised in the projects, now they gon' need a palace
Niggas want JJ's, don't eat salads
Fourteen with a AK, and he'll let a nigga have it (raaah raaah)
Fireworks in K-Town, man it's so tragic
Fireworks on the lakefront, shit look like Magic",Lupe Fiasco|||City of the Year|||174,2,remorse,sadness,disappointment,"[{'label': 'remorse', 'score': 0.5624220371246338}, {'label': 'sadness', 'score': 0.39598914980888367}, {'label': 'neutral', 'score': 0.09859874099493027}, {'label': 'disappointment', 'score': 0.07406412065029144}, {'label': 'approval', 'score': 0.05510098859667778}, {'label': 'caring', 'score': 0.043029945343732834}]"
Lupe Fiasco|||City of the Year|||174|||3,Lupe Fiasco,City of the Year,"My city look pretty in the summer
6th grade, moved out to the hundreds
Prolly wouldn't have made it hangin' 'round my mama's
Harvey World where I made my come-up
Bishop was a BD, Dope claimed Lord
Cliqued all up, put it all on CD
Neutron don, but I prolly been a GD
God knows best, so he put me where he need me
Puttin' truth in all these rhymes
State tried to shut a nigga down, gave my nigga Chilly all that time
People think it came out of nowhere, it's all by design
They took away the chiefs and the streets lost their minds",Lupe Fiasco|||City of the Year|||174,3,disappointment,annoyance,disapproval,"[{'label': 'neutral', 'score': 0.8516837358474731}, {'label': 'disappointment', 'score': 0.05915152281522751}, {'label': 'annoyance', 'score': 0.04014885798096657}, {'label': 'disapproval', 'score': 0.03634454309940338}, {'label': 'approval', 'score': 0.026076430454850197}, {'label': 'realization', 'score': 0.020556287840008736}]"
Lupe Fiasco|||City of the Year|||174|||4,Lupe Fiasco,City of the Year,"Turn up, let's get it
Turn up, life in the Windy City
Chiraq, Lupe, what up bro?
In the 'Go zone, in the 'Go zone",Lupe Fiasco|||City of the Year|||174,4,curiosity,confusion,approval,"[{'label': 'neutral', 'score': 0.8749507665634155}, {'label': 'curiosity', 'score': 0.09906857460737228}, {'label': 'confusion', 'score': 0.03500279784202576}, {'label': 'approval', 'score': 0.017716364935040474}, {'label': 'annoyance', 'score': 0.00781742762774229}, {'label': 'excitement', 'score': 0.005234993994235992}]"
Lupe Fiasco|||City of the Year|||174|||5,Lupe Fiasco,City of the Year,"Go hard or go home, we turnt up (we turnt up)
I'm from Chiraq
When we come around, we rush stuff (we rush stuff)
I gotta keep that
Cause when I come around, they act tough (they act tough)
Chi Lupe, I'm so hard, I'm burnt up
City of the year, that's my shit, I'm ridin' 'round in traffic
Cdai, he got the mop stick, ain't shit change, I ain't quit
Ain't shit change, I ain't switch, I'm just smart, tryna get rich
I'm so high, you in a ditch, I'ma get mine, Money Makin' Mitch
You talkin' shit, you don't exist, I can leave you lost in the mist
I'm Rondo, real as it gets, either with me or you against
<\Lyric>```",Lupe Fiasco|||City of the Year|||174,5,annoyance,approval,anger,"[{'label': 'neutral', 'score': 0.5788723230361938}, {'label': 'annoyance', 'score': 0.32250267267227173}, {'label': 'approval', 'score': 0.04792411997914314}, {'label': 'anger', 'score': 0.0432513989508152}, {'label': 'disapproval', 'score': 0.03504325821995735}, {'label': 'disappointment', 'score': 0.032368261367082596}]"
Lupe Fiasco|||#DopeFrancis (American Trap)|||175|||0,Lupe Fiasco,#DopeFrancis (American Trap),"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> #DopeFrancis (American Trap) <\Song title>
<Lyric> 
God is dope, a hundred bricks
And Jesus is my connect, mane
God is dope, a hundred bricks
And Muhammad my connect, mane",Lupe Fiasco|||#DopeFrancis (American Trap)|||175,0,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.9649237394332886}, {'label': 'approval', 'score': 0.022815996780991554}, {'label': 'realization', 'score': 0.009547258727252483}, {'label': 'annoyance', 'score': 0.007925919257104397}, {'label': 'disappointment', 'score': 0.0037856968119740486}, {'label': 'admiration', 'score': 0.0037584244273602962}]"
Lupe Fiasco|||#DopeFrancis (American Trap)|||175|||1,Lupe Fiasco,#DopeFrancis (American Trap),"I got these, I got these, I got that
If I rip it, nigga, I ain't coming back
I be stunting, but you know where I'm at
I can't leave out this American
Trap, trap, trap, trap, trap, trap
Great American
Rap, rap, rap, rap, rap, rap, rap, rap",Lupe Fiasco|||#DopeFrancis (American Trap)|||175,1,approval,admiration,disapproval,"[{'label': 'neutral', 'score': 0.7485775351524353}, {'label': 'approval', 'score': 0.13905754685401917}, {'label': 'admiration', 'score': 0.10416138172149658}, {'label': 'disapproval', 'score': 0.02148161455988884}, {'label': 'realization', 'score': 0.013020232319831848}, {'label': 'annoyance', 'score': 0.012069625779986382}]"
Lupe Fiasco|||#DopeFrancis (American Trap)|||175|||2,Lupe Fiasco,#DopeFrancis (American Trap),"D-O-P-E-B-O-Y
F-I-A-S-C-O sigh
L-U-P-E me oh my
Ba-ba-baby, we don't die
Live by multiples and nines
So if it's nine and all, that shining ball, I'm all of y'all combined
Crybaby, that never miss, I bawling all the time
What's the cause of all this crying?
I ain't falling, I ain't hurt
But the man upstairs just sent me a bunch of work
Cut it in the studio then rap it in a verse
So low so them popo, man, I catch it in the search
But I'm stupid, I'm so smart, I ain't have it in the first
Might stop at the right block, if I'm paperless I might not direct
God is dope, Jesus my connect",Lupe Fiasco|||#DopeFrancis (American Trap)|||175,2,disappointment,annoyance,curiosity,"[{'label': 'disappointment', 'score': 0.35733240842819214}, {'label': 'annoyance', 'score': 0.21623802185058594}, {'label': 'neutral', 'score': 0.09033384174108505}, {'label': 'curiosity', 'score': 0.08903747797012329}, {'label': 'sadness', 'score': 0.07086408138275146}, {'label': 'disapproval', 'score': 0.05610303208231926}]"
Lupe Fiasco|||#DopeFrancis (American Trap)|||175|||3,Lupe Fiasco,#DopeFrancis (American Trap),"Speaking to that fire, preaching to that choir
Open up that C, G-O-D is my supplier
Once it's lost, cut it soft, amazing when I heard that
Double up this fishscale, maybe bring all of these birds back
Feathers
Birds are returning to enjoy all this lovely weather
Never say never, said it so that won't happen ever
Ever so clever, yes sir, I get more coals than Weber
He cold, he cold, he cold, that's just means I'm getting better
Ego, ego, ego -- three birds are those three letters
Stop it, I'm just trying to find a prophet
Like I'm trying to line my pockets
With those fine designer wallets full of cheddar
Jesus (Chees'is) - like a picture full of teeth'is
Preachers -- I pulpit like a Michael Vick
Bless - God is dope, Muhammad my connect",Lupe Fiasco|||#DopeFrancis (American Trap)|||175,3,approval,excitement,admiration,"[{'label': 'approval', 'score': 0.2755313217639923}, {'label': 'neutral', 'score': 0.2707884609699249}, {'label': 'excitement', 'score': 0.15273305773735046}, {'label': 'admiration', 'score': 0.1478566974401474}, {'label': 'joy', 'score': 0.1112571582198143}, {'label': 'optimism', 'score': 0.04281127080321312}]"
Lupe Fiasco|||#DopeFrancis (American Trap)|||175|||4,Lupe Fiasco,#DopeFrancis (American Trap),"God is dope, a hundred bricks
God is dope, a hundred bricks",Lupe Fiasco|||#DopeFrancis (American Trap)|||175,4,annoyance,approval,realization,"[{'label': 'neutral', 'score': 0.9628047943115234}, {'label': 'annoyance', 'score': 0.01395211461931467}, {'label': 'approval', 'score': 0.01321400236338377}, {'label': 'realization', 'score': 0.00817655585706234}, {'label': 'anger', 'score': 0.004153154324740171}, {'label': 'disappointment', 'score': 0.004092673305422068}]"
Lupe Fiasco|||#DopeFrancis (American Trap)|||175|||5,Lupe Fiasco,#DopeFrancis (American Trap),"O-V-E-R-D-O-S-E everything I does
Noah got a boatload that got shit from up above
Gotta pick a side because they fight a war on drugs
Well, you can tell 'em cartel cause I'm riding with my plug
Riding dirty, call it bible study
And I pray you keep them pigs up out my way
Because we eating like Ramadan in the evening
So we gotta re-up like five times a day
And faith is like the keys to the kingdom
And the yayo for the halo, got my triple beam leanin'
And an M3 with a trunk full of what everybody fiendin'
And my rearview mirror cool, I see no daredevils or demons
So God is dope, I'm slinging
David with the bricks, I'm kingpin
Trying to make me miss, they atheist
God is dope, serving like it's '86
<\Lyric>```",Lupe Fiasco|||#DopeFrancis (American Trap)|||175,5,caring,annoyance,desire,"[{'label': 'neutral', 'score': 0.7098061442375183}, {'label': 'caring', 'score': 0.12581734359264374}, {'label': 'annoyance', 'score': 0.06490610539913177}, {'label': 'desire', 'score': 0.043575484305620193}, {'label': 'optimism', 'score': 0.0409625880420208}, {'label': 'disapproval', 'score': 0.018029404804110527}]"
Lupe Fiasco|||In the Event of Typhoon|||176|||0,Lupe Fiasco,In the Event of Typhoon,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> In the Event of Typhoon <\Song title>
<Lyric> 
Aloft all hands, strike the top-masts and belay
Yon angry setting sun and fierce-edged clouds
Declare the typhoon's coming
Before it sweeps your decks, throw overboard
The dead and dying – ne'er heed their chains
Hope, hope, fallacious hope!
Where is thy market now?",Lupe Fiasco|||In the Event of Typhoon|||176,0,curiosity,confusion,optimism,"[{'label': 'neutral', 'score': 0.7186937928199768}, {'label': 'curiosity', 'score': 0.19372908771038055}, {'label': 'confusion', 'score': 0.06833689659833908}, {'label': 'optimism', 'score': 0.03462719917297363}, {'label': 'annoyance', 'score': 0.011185117065906525}, {'label': 'desire', 'score': 0.007762155029922724}]"
Lupe Fiasco|||Twilight Zone|||177|||0,Lupe Fiasco,Twilight Zone,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Twilight Zone <\Song title>
<Lyric> 
Uh, uh, uh, uh, 1-5 who's more crooked than One-Time?
Say 1-5 who's more crooked than One-Time?
Yeah, yeah check is my mic on? As I twilight zone?",Lupe Fiasco|||Twilight Zone|||177,0,confusion,curiosity,annoyance,"[{'label': 'neutral', 'score': 0.5684062242507935}, {'label': 'confusion', 'score': 0.3684985339641571}, {'label': 'curiosity', 'score': 0.35967370867729187}, {'label': 'annoyance', 'score': 0.016519002616405487}, {'label': 'approval', 'score': 0.008809851482510567}, {'label': 'realization', 'score': 0.00827910378575325}]"
Lupe Fiasco|||Twilight Zone|||177|||1,Lupe Fiasco,Twilight Zone,"My mindstate rewinds wakes
And fast-forwards bullets makin'a B-line for my face
My mindstate
My mindstate",Lupe Fiasco|||Twilight Zone|||177,1,annoyance,approval,realization,"[{'label': 'neutral', 'score': 0.9703812003135681}, {'label': 'annoyance', 'score': 0.010354588739573956}, {'label': 'approval', 'score': 0.009209044277668}, {'label': 'realization', 'score': 0.006363348104059696}, {'label': 'anger', 'score': 0.0038418991025537252}, {'label': 'disapproval', 'score': 0.0034900831524282694}]"
Lupe Fiasco|||Twilight Zone|||177|||2,Lupe Fiasco,Twilight Zone,"My mindstate rewinds wakes
And fast-forwards bullets makin'a B-line for my face",Lupe Fiasco|||Twilight Zone|||177,2,annoyance,approval,realization,"[{'label': 'neutral', 'score': 0.9664151072502136}, {'label': 'annoyance', 'score': 0.012365344911813736}, {'label': 'approval', 'score': 0.008945710025727749}, {'label': 'realization', 'score': 0.006728455889970064}, {'label': 'anger', 'score': 0.00395159563049674}, {'label': 'disappointment', 'score': 0.003630465129390359}]"
Lupe Fiasco|||Twilight Zone|||177|||3,Lupe Fiasco,Twilight Zone,"1-5 who's more crooked than One-Time?
Say 1-5 who's more crooked than One-Time?
Check it, is my mic on, as I twilight zone?",Lupe Fiasco|||Twilight Zone|||177,3,curiosity,confusion,annoyance,"[{'label': 'neutral', 'score': 0.6268799901008606}, {'label': 'curiosity', 'score': 0.40062883496284485}, {'label': 'confusion', 'score': 0.25423330068588257}, {'label': 'annoyance', 'score': 0.017204955220222473}, {'label': 'disapproval', 'score': 0.006158703938126564}, {'label': 'approval', 'score': 0.005948778707534075}]"
Lupe Fiasco|||Twilight Zone|||177|||4,Lupe Fiasco,Twilight Zone,"My mindstate rewinds wakes
And fast-forwards bullets makin'a B-line for my face
Then they stop like Neo
Laugh at me throw some cash at me then fly pass me
But one ricochets off the wall to come back and ask me
Am I scared of him or the ""nigga that blast me""
Or maybe just the hammer that goes to be a hole in an innocent bystander
My eye's a camera my ear's a microphone
My mind is Pro Tools my head is a stool
Whats recorded in my dome gets reported when I zone
My mouth is a speaker I'm anchoring the misery
There's no friends the enemy of my enemy is my enemy
Beakers and test tubes full of memories
In my laboratory I create stories
Doze off then wake up surrounded by Forties
Wit Glocks tucked in they labels
And they caps is baseball hats
Playin poker at a table
Cigarettes massage they shoulders in belly tops showin off they navels
A dime sack side bets, a tech is runnin' for president
Jesus pieces walk around with niggas hangin' from they necks
Monopoly is playin' chess
I just picked up an obituary of a bullet proof vest
Put the headphone on my mouth speak into my ears
Yeah, microphone check, check, check, check, check, check
A pair of Air Forces told me Rims've been extinct for years
Been ethnic cleansed by Jersey's tryna take over the set
And Television is on deathrow for killing BET and MTV over a dice game
And paralyizing CNN by knifing him in the neck
I hear Clear Channel's been fightin' him in the rec
Who's in for givin' grape Kool-Aid laced with strychnine to mixtapes and arm robbin' cassettes
Dope told me Weed was a crack fiend but Crack told me that Dope was a base head
Hi-hats told police he was just a soldier he did what the Bass said
The Snare and the Kick didn't make it out alive
The Sample made it out with some money but he died in the ride
The 808 got caught wit some work (He ain't never comin' home)
So the MPC's and the MP3's is fightin over his turf
Sean Don just gave birth
But she's thinkin' bout leavin it on the doorstep of a church
Cristal can't have kids she plottin' to kidnap it that she orchestrated with a purse
But Gucci told Fendi and Fendi turned and around and told Henny
And Henny is Moets baby's father
But she tried it anyway disguised as a nurse
In the newspapers it says ""Hip-Hop called Rock n Roll racist""
The Six ripped the Five and the Maybach taped it
A Hundred dollar bill just signed a record deal
But he blew all his money on the Braceletes
And givin' the Gold Dollar a face lift
A Button Up just drove by in a 6-4 Impalla
All the Rolex's is hatin' you see the smirks on they faces
The Havatampas is defending the Dutchess they keep catchin cases
But the judge is a Swisha he just give em iBonds and community service with the Papers
So the Newport's is gettin mad at the ZigZags then out come the razors
See the Kool's is killers on the creep
Rush up on the Philly, leave his guts spillin on the street
Some Gold Grills burned down the building of some teeth
Some Sharpened Tooth Brushes is holding the trampoline cuz some children finna to leap
I just seen Rocawear rock Sean John to sleep with the same heat that Baby Phat carried
Sprint is pimpin Nextel she just gave head to a Black Berry
I heard she go two-ways
But he was skeetin on her face as it was beepin on my waist
This is the mind of Lupe
Just make sure my mic's on when I Twilight Zone, Zone, Zone, Zone
<\Lyric>```",Lupe Fiasco|||Twilight Zone|||177,4,amusement,fear,annoyance,"[{'label': 'neutral', 'score': 0.8957264423370361}, {'label': 'amusement', 'score': 0.04011109098792076}, {'label': 'fear', 'score': 0.01701459288597107}, {'label': 'annoyance', 'score': 0.016538945958018303}, {'label': 'realization', 'score': 0.013042636215686798}, {'label': 'confusion', 'score': 0.00720813637599349}]"
Lupe Fiasco|||$nitches|||178|||0,Lupe Fiasco,$nitches,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> $nitches <\Song title>
<Lyric> 
Say she wanna be held like a mink in the winter, no no
She ask me how do I feel, how do I feel, no no
You know snitches get stitches (snitches get snitches)
Ignorance is bliss, can a nigga get a witness?
I'll tell you what
I ain’t gotta trick on nothing, no no
I ain't tripping on you, I ain't tripping, I ain't tricking on you
They be tricking on you but I ain't tricking on you
They be snitching telling me all about you
I'ma take my time, that's what a nigga gonna do
I ain't tripping I ain't tricking on you, they be tricking on you
But I ain't tricking on you
They told me all about you, oh no",Lupe Fiasco|||$nitches|||178,0,disapproval,annoyance,approval,"[{'label': 'neutral', 'score': 0.7168221473693848}, {'label': 'disapproval', 'score': 0.08959520608186722}, {'label': 'annoyance', 'score': 0.06701719015836716}, {'label': 'approval', 'score': 0.044440630823373795}, {'label': 'curiosity', 'score': 0.019297858700156212}, {'label': 'anger', 'score': 0.014343870803713799}]"
Lupe Fiasco|||$nitches|||178|||1,Lupe Fiasco,$nitches,"You ain't gotta plan on it
Me sitting on a stand with a bible with a hand on it
They be talking like the man on it
You can play the tape and understand what he saying on it
Niggas sounding like Sam on it, Teflon Don why you sticking to the pan homie
From a good fella to a teller
Niggas droppin dimes in the bags in the bands on it
I'ma just land on it
Plant my flag like a moon with a man on it
They be singing to the choir with a wire
But this the eighteen gold chains with the van on it
This the eighteen gold chains with the van on it
Life is a beach with some sand and a tan on it
But it's getting too high
Spread the money out now look like a fan on it",Lupe Fiasco|||$nitches|||178,1,annoyance,approval,disapproval,"[{'label': 'neutral', 'score': 0.9589651226997375}, {'label': 'annoyance', 'score': 0.020377298817038536}, {'label': 'approval', 'score': 0.013195852749049664}, {'label': 'disapproval', 'score': 0.006720047444105148}, {'label': 'realization', 'score': 0.006590148899704218}, {'label': 'disappointment', 'score': 0.003498706966638565}]"
Lupe Fiasco|||$nitches|||178|||2,Lupe Fiasco,$nitches,"Now if you only love me for the money
Then that mean you gon leave if they come and take it from me
Now I ain't saying I ain't Fort Knox
But you never know who be at the do' when the door knock
That's why we keep the door locked
Keep an open mind but I ain't messing with the door stops
God forbid that the dough stop
If the paper wrinkle we can hit it with the Botox
Nigga get fo' shots smelling new money call it their nose jobs
And we been working for it so hard
Best believe we ain't hurting for a blowjob
Why you twerking for it so hard?
Working with them people for some Goyard
Keep my mind on them gold bars
Crucial crucial crucial go hard",Lupe Fiasco|||$nitches|||178,2,curiosity,approval,confusion,"[{'label': 'neutral', 'score': 0.8994819521903992}, {'label': 'curiosity', 'score': 0.045302510261535645}, {'label': 'approval', 'score': 0.02590337023139}, {'label': 'confusion', 'score': 0.023042242974042892}, {'label': 'annoyance', 'score': 0.016972139477729797}, {'label': 'optimism', 'score': 0.008741788566112518}]"
Lupe Fiasco|||$nitches|||178|||3,Lupe Fiasco,$nitches,"Independent women get the ""all cool""
Gold digging bitches get the door foo
Don't misinterpret what you're hearing
I ain't tryna get out, I'm tryna put some years in
And ya gotta lay a foundation
Break it down basic can't play around payin
Niggas ain't saying they ain't makin downpayments
But we ain't at the station, turning State, making statements
<\Lyric>```",Lupe Fiasco|||$nitches|||178,3,disapproval,annoyance,approval,"[{'label': 'neutral', 'score': 0.8672624230384827}, {'label': 'disapproval', 'score': 0.09883081912994385}, {'label': 'annoyance', 'score': 0.047234561294317245}, {'label': 'approval', 'score': 0.02440720424056053}, {'label': 'realization', 'score': 0.012081874534487724}, {'label': 'disappointment', 'score': 0.007451454643160105}]"
Lupe Fiasco|||Pyramid|||179|||0,Lupe Fiasco,Pyramid,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Pyramid <\Song title>
<Lyric> 
FlyLo, Lupe, I go",Lupe Fiasco|||Pyramid|||179,0,approval,realization,excitement,"[{'label': 'neutral', 'score': 0.96079421043396}, {'label': 'approval', 'score': 0.022919632494449615}, {'label': 'realization', 'score': 0.006081213243305683}, {'label': 'excitement', 'score': 0.004459467250853777}, {'label': 'joy', 'score': 0.004414371680468321}, {'label': 'annoyance', 'score': 0.004107820335775614}]"
Lupe Fiasco|||Pyramid|||179|||1,Lupe Fiasco,Pyramid,"Metabolize on the scattered snare
With the banana pies that he don't like
Like mosquito bites on the shins or ankles
In the end it bends
Let's begin and pretend it's tranquil
Upset stomach on the boat to Lucerne to see the lion
Carved in the wall by the pond
To commemorate the soldier dying over old divines
Ergo sum empire, not the inch but the entire
More pills mean more spills by the whore house with the extra door
To let the divorced out with force
And other course routes, of course
Cleopatra speaking patois with a mouth full of that jerk chicken
With rum in hand for the curse lifting
Onion bread with the shine to it
It's up and fair to define stupid
But she ain't dumb, at least she know that he ain't fun
And neither's Europe, even to the Middle Eastern tourists
Where oil is spent by the drum load
How many millionaires can the slums hold?
Potentially all of us, this whole plane and all the bus
As juggernauts bust through a wall of trust
You strain to see through the fog of dust
Like spaghetti for the meatballs
Of dust Parmesan immaculates
Head over heels like a back is flipped
The Japanese don’t perceive Atlanta-ness
Love labors, get her backstage like the judge chambers
Everyone under the sun loves hugs from a young stranger
Or do us, oh foo us
On boats in the Bay of Pigs
Runaways wait with the wayward kids
And the underpaid slaves from Jamaican gigs
Don't shoe us, cause we ain't Bush
We ain't hoofs don't boo us cause we ain't cooked
But who else could hook the fufu up
In this book I mean, dumplings with dark continents
Dumb things even bar common sense
Sometimes, sometimes, sometimes a terpin intertwines with the turbans
Vines with turbans and removes the minds of serpents
Detergents, deterrents and permits, to build a hut
Twerk team, Operation Build-a-Butt
Great like Gildersleeve
As a king breathes through a silver sieve
Jack and Jill ain't up that hill enough
Filtering lean through a gold grill
Theorize things from swole hills
They came became what that po' kills
Throw ho drills on that hotel, that'll oil spill
Looking at space from a submarine
Putting that bass in the club machine
Pushing that cake till it mush in that face ain't no love between
Fancy ass man wearing glove and rings
Flying round town in a tub of wings
Found out how to make love to fiends
He mixing that fudge with the drug of dreams
She too teenage to have a drug of choice
But she fuck with that Royce like she love Detroit
She rollin'
(Pharaoh, pharaoh)
<\Lyric>```",Lupe Fiasco|||Pyramid|||179,1,annoyance,disapproval,confusion,"[{'label': 'neutral', 'score': 0.9049946665763855}, {'label': 'annoyance', 'score': 0.03494677692651749}, {'label': 'disapproval', 'score': 0.02328864298760891}, {'label': 'confusion', 'score': 0.021052516996860504}, {'label': 'approval', 'score': 0.018197866156697273}, {'label': 'curiosity', 'score': 0.015620244666934013}]"
Lupe Fiasco|||Til Eternity|||180|||0,Lupe Fiasco,Til Eternity,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Til Eternity <\Song title>
<Lyric> 
And they say — yeah
That's just the half of it, you know what I'm saying?
That's just the part of the game and the game and the game, you know?
It's what you gotta do, you know?
It is what it is and it what it is, uh",Lupe Fiasco|||Til Eternity|||180,0,approval,curiosity,confusion,"[{'label': 'neutral', 'score': 0.5905547142028809}, {'label': 'approval', 'score': 0.2511889934539795}, {'label': 'curiosity', 'score': 0.13039091229438782}, {'label': 'confusion', 'score': 0.05188877880573273}, {'label': 'realization', 'score': 0.02885260432958603}, {'label': 'optimism', 'score': 0.02193744108080864}]"
Lupe Fiasco|||Til Eternity|||180|||1,Lupe Fiasco,Til Eternity,"Yeah, live in the flesh
Beehive survived in a wreck
I carry knives like samurais on a quest
That I drive in the chest like it's a riot in the treasure
He lost the game and cried in his checkers
Lost his name and now signs with an X
I just wanna commit crimes in Tibet
Turn and say something divine and then climb in a jet
Contrived, but correct, bеsides and direct
During nos, I tell liеs to the left
And meditate on the upsides of a ""yes""
P.S., I destroyed everything you tried to protect
8 o'clock means it's left behind like you died on a trek
Push these pies in the next
And try to swallow dry what you tried to reflect
All of that pride, thumb slide to refresh, yes, yes, yes, yes",Lupe Fiasco|||Til Eternity|||180,1,annoyance,approval,anger,"[{'label': 'neutral', 'score': 0.8509913682937622}, {'label': 'annoyance', 'score': 0.08682785928249359}, {'label': 'approval', 'score': 0.04379643499851227}, {'label': 'anger', 'score': 0.013826441951096058}, {'label': 'disappointment', 'score': 0.013666247949004173}, {'label': 'realization', 'score': 0.012989887036383152}]"
Lupe Fiasco|||Til Eternity|||180|||2,Lupe Fiasco,Til Eternity,"What if we were dancers, yeah
And we didn't have any answers, no (Yes, yes, yes)
But life gave us things that we could see? Yeah
(It don't really take much to do what needs to be done)
We could be, yeah
(You know what I'm sayin'? The songs need to be sung)
You and me, yeah
(Rivers need to be swum, swam, swum, all that)
'Til eternity, yeah (Uh, yeah)",Lupe Fiasco|||Til Eternity|||180,2,confusion,curiosity,approval,"[{'label': 'neutral', 'score': 0.5613037943840027}, {'label': 'confusion', 'score': 0.27406081557273865}, {'label': 'curiosity', 'score': 0.10100342333316803}, {'label': 'approval', 'score': 0.09974859654903412}, {'label': 'realization', 'score': 0.061259496957063675}, {'label': 'optimism', 'score': 0.022676248103380203}]"
Lupe Fiasco|||Til Eternity|||180|||3,Lupe Fiasco,Til Eternity,"Just as brushes go hard in the paint
So we, too, don't bend like arms in restraints
I wanna learn how to farm, but I can't
And cannot, I'd rather move to another planet
I try and pen greats like Ken Shamrock
But it spits in my face like basically a mouth roll
Mouse hole in a household
One thing's thoroughly couched like a slouch goal (Yeah)
From which they say he lazily blew horns
Like lapis lazuli on a cow skull
But when things got stunning, he hit the ground running like out soles
Now how about those outros?
And those apocalyptic visions
Bowls of rice with chopsticks and them vertically sittin'
Tom is over the door with the frying pan of war
Jerry very perturbed like, ""You gotta be kiddin' me""",Lupe Fiasco|||Til Eternity|||180,3,curiosity,disapproval,disappointment,"[{'label': 'neutral', 'score': 0.6381878852844238}, {'label': 'curiosity', 'score': 0.08597029000520706}, {'label': 'disapproval', 'score': 0.07261380553245544}, {'label': 'disappointment', 'score': 0.06169717013835907}, {'label': 'confusion', 'score': 0.05039335787296295}, {'label': 'annoyance', 'score': 0.03913721814751625}]"
Lupe Fiasco|||Til Eternity|||180|||4,Lupe Fiasco,Til Eternity,"What if I knew the words for the songs of the birds
And we could understand what they tweet, tweet? Yeah
We could hear what they see, yeah (Uh)
You and me, yeah (Yeah)
'Til eternity (Uh), yeah",Lupe Fiasco|||Til Eternity|||180,4,curiosity,confusion,approval,"[{'label': 'neutral', 'score': 0.7251541614532471}, {'label': 'curiosity', 'score': 0.2235550731420517}, {'label': 'confusion', 'score': 0.0971461832523346}, {'label': 'approval', 'score': 0.034595005214214325}, {'label': 'realization', 'score': 0.010654742829501629}, {'label': 'optimism', 'score': 0.00977386999875307}]"
Lupe Fiasco|||Til Eternity|||180|||5,Lupe Fiasco,Til Eternity,"He who has the black classic mama
Dad was the black Mas Oyama
Karate stance, put hands on the brahma, do not cook
I remember the boiling pot from which the rock took
And you can either put it down or shot put
That's why I scrape the ground like an ox foot
Before the charges
I was Bill of Rights and Ted Talks meet the TARDIS before it all started
But you can't harvest before the hardship
Might scrape the ground like Mike shoes
Back it up
You might have to Harvard before the high school just like I do
Yes, we will go far smelling like sage smoke
Even with those wild stallions way behind our stagecoach
It will behoove you
To ask your doctor ""Who's Wasalu?"" to the game that you're used to
Yeah, yeah, yeah",Lupe Fiasco|||Til Eternity|||180,5,approval,realization,optimism,"[{'label': 'neutral', 'score': 0.9149256348609924}, {'label': 'approval', 'score': 0.08867504447698593}, {'label': 'realization', 'score': 0.018099967390298843}, {'label': 'optimism', 'score': 0.010486726649105549}, {'label': 'annoyance', 'score': 0.008237005211412907}, {'label': 'disapproval', 'score': 0.007963543757796288}]"
Lupe Fiasco|||Til Eternity|||180|||6,Lupe Fiasco,Til Eternity,"What if we were dancers, yeah
And we didn't have any answers, no
But life gave us things that we could see? Yeah
We could be, yeah
You and me, yeah
'Til eternity, yeah
<\Lyric>```",Lupe Fiasco|||Til Eternity|||180,6,confusion,curiosity,approval,"[{'label': 'neutral', 'score': 0.4477621912956238}, {'label': 'confusion', 'score': 0.2591874301433563}, {'label': 'curiosity', 'score': 0.1386188268661499}, {'label': 'approval', 'score': 0.07760557532310486}, {'label': 'optimism', 'score': 0.052471958100795746}, {'label': 'realization', 'score': 0.04662233218550682}]"
